Year,Team,Player,Min,Own,Opp,Net,On,Off,Net,Rating
1718,TOR,DeRozan,69%,24.6,15.5,+9.1,+8.0,+7.8,+0.2,+6.1
1718,TOR,VanVleet,38%,18.7,14.5,+4.2,+11.5,+5.7,+5.8,+4.7
1718,TOR,Miles,34%,15.3,11.8,+3.5,+9.7,+7.0,+2.8,+3.3
1718,TOR,Lowry,63%,23.0,18.3,+4.7,+7.7,+8.2,-0.4,+3.0
1718,TOR,Wright,36%,19.5,15.3,+4.1,+8.1,+7.8,+0.3,+2.9
1718,TOR,Valanciunas,44%,26.5,21.3,+5.3,+6.4,+9.0,-2.6,+2.6
1718,TOR,Nogueira,10%,20.3,19.4,+0.9,+10.4,+7.6,+2.8,+1.5
1718,TOR,Ibaka,53%,17.3,15.4,+1.9,+7.2,+8.7,-1.5,+0.8
1718,TOR,Hayes,0%,43.0,-34.2,+77.2,+34.6,+7.9,+26.7,+0.6
1718,TOR,Caboclo,0%,0.3,13.1,-12.8,+74.2,+7.8,+66.4,+0.0
1718,TOR,Richardson,0%,14.5,-2.1,+16.6,-131.4,+8.1,-139.5,+0.0
1718,TOR,Siakam,42%,17.2,18.2,-1.0,+9.0,+7.1,+1.8,-0.1
1718,TOR,Poeltl,38%,20.4,21.2,-0.8,+8.0,+7.8,+0.2,-0.5
1718,TOR,Anunoby,37%,11.7,14.7,-3.0,+9.7,+6.8,+2.8,-1.1
1718,TOR,Brown,3%,10.3,19.3,-9.0,+16.4,+7.6,+8.9,-3.0
1718,TOR,Miller,3%,10.7,13.6,-2.9,+2.8,+8.1,-5.3,-3.7
1718,TOR,Powell,27%,10.0,15.9,-5.8,-0.7,+11.0,-11.7,-7.8
1718,TOR,McKinnie,1%,12.3,23.6,-11.3,-13.4,+8.2,-21.6,-14.7
