Year,Team,Player,Min,Own,Opp,Net,On,Off,Net,Rating
1213,DET,Daye,9%,13.2,13.9,-0.7,+10.9,-5.4,+16.3,+5.0
1213,DET,Drummond,31%,23.5,19.5,+4.1,-2.0,-4.9,+2.9,+3.7
1213,DET,Monroe,68%,20.6,18.3,+2.2,-4.0,-3.8,-0.2,+1.4
1213,DET,Prince,37%,13.0,11.5,+1.5,-3.4,-4.3,+0.9,+1.3
1213,DET,Knight,60%,12.1,13.2,-1.1,-2.5,-6.1,+3.6,+0.4
1213,DET,Middleton,12%,11.8,17.0,-5.1,+2.6,-4.9,+7.5,-0.9
1213,DET,Villanueva,28%,14.4,16.2,-1.8,-3.8,-4.0,+0.2,-1.1
1213,DET,Calderon,22%,19.3,19.0,+0.4,-9.2,-2.5,-6.8,-2.0
1213,DET,Stuckey,55%,13.3,13.7,-0.5,-6.3,-1.1,-5.2,-2.1
1213,DET,Kravstov,6%,15.4,18.8,-3.4,-4.5,-3.9,-0.6,-2.5
1213,DET,Bynum,31%,16.9,19.6,-2.7,-6.5,-2.8,-3.7,-3.0
1213,DET,Singler,58%,10.3,16.1,-5.8,-3.3,-4.9,+1.6,-3.3
1213,DET,Jerebko,22%,16.4,21.9,-5.5,-4.5,-3.8,-0.7,-3.9
1213,DET,Maxiell,45%,11.9,17.0,-5.2,-5.1,-3.1,-2.0,-4.1
1213,DET,Maggette,6%,7.7,16.0,-8.3,-3.2,-4.0,+0.8,-5.2
1213,DET,English,10%,8.0,18.3,-10.3,-7.0,-3.6,-3.3,-8.0
