Year,Team,Player,Min,Own,Opp,Production_Net,On,Off,Net,Rating
0809,LAL,Bryant,75%,27.2,14.2,+13.0,+10.7,-1.4,+12.1,+12.6
0809,LAL,Odom,59%,18.6,14.2,+4.3,+14.4,-2.0,+16.4,+9.2
0809,LAL,Gasol,76%,24.8,16.7,+8.0,+9.1,+2.9,+6.3,+7.3
0809,LAL,Brown,3%,16.7,9.4,+7.4,+14.1,+7.4,+6.7,+7.1
0809,LAL,Bynum,37%,22.2,15.8,+6.4,+7.7,+7.6,+0.1,+3.9
0809,LAL,Ariza,51%,17.3,14.9,+2.5,+6.7,+8.5,-1.8,+0.8
0809,LAL,Fisher,62%,13.6,17.8,-4.2,+10.7,+2.6,+8.1,+0.7
0809,LAL,Walton,29%,12.7,15.5,-2.8,+8.9,+7.1,+1.9,-0.9
0809,LAL,Radmanovic,19%,13.2,13.7,-0.5,+5.7,+8.1,-2.4,-1.3
0809,LAL,Vujacic,33%,14.2,15.6,-1.4,+2.1,+10.3,-8.2,-4.1
0809,LAL,Mbenga,5%,15.5,18.2,-2.7,+0.3,+8.0,-7.7,-4.7
0809,LAL,Farmar,30%,11.1,16.2,-5.1,+0.8,+10.6,-9.8,-7.0
0809,LAL,Morrison,1%,3.5,8.2,-4.6,-10.9,+7.8,-18.7,-10.3
0809,LAL,Powell,18%,11.3,23.8,-12.5,-11.5,+11.8,-23.3,-16.8
0809,LAL,Mihm,3%,11.4,24.5,-13.1,-19.2,+8.4,-27.6,-18.9
0809,LAL,Yue,1%,-9.1,30.5,-39.5,-81.9,+8.3,-90.2,-59.8
