Year,Team,Player,Min,Own,Opp,Net,On,Off,Net,Rating
1011,MIN,Love,66%,26.2,15.1,+11.1,-5.0,-9.7,+4.7,+9.0
1011,MIN,Randolph,12%,19.8,15.6,+4.2,-11.7,-5.9,-5.8,+0.8
1011,MIN,Tolliver,34%,14.3,17.7,-3.4,-2.7,-8.6,+5.9,-0.3
1011,MIN,Ridnour,55%,16.0,18.0,-2.0,-5.5,-8.0,+2.5,-0.5
1011,MIN,Beasley,60%,16.0,18.8,-2.8,-5.7,-7.9,+2.2,-1.2
1011,MIN,Brewer,34%,10.7,14.7,-4.0,-5.1,-7.4,+2.2,-1.9
1011,MIN,Johnson,52%,10.5,15.5,-4.9,-5.1,-8.2,+3.1,-2.2
1011,MIN,Telfair,18%,10.8,15.8,-5.0,-6.0,-6.7,+0.7,-3.1
1011,MIN,Milicic,43%,12.8,17.7,-4.9,-6.8,-6.4,-0.4,-3.4
1011,MIN,Ager,1%,10.4,15.4,-5.0,-9.9,-6.6,-3.3,-4.5
1011,MIN,Webster,28%,13.0,16.9,-3.8,-11.0,-4.9,-6.1,-4.6
1011,MIN,Koufos,8%,10.8,17.6,-6.8,-8.3,-6.4,-1.8,-5.1
1011,MIN,Pekovic,22%,11.8,17.7,-5.8,-11.6,-5.2,-6.4,-6.0
1011,MIN,Ellington,30%,8.8,16.9,-8.1,-8.3,-5.9,-2.4,-6.2
1011,MIN,Gaines,2%,4.6,17.6,-13.0,-5.2,-6.6,+1.5,-8.2
1011,MIN,Flynn,25%,7.1,18.0,-10.9,-8.7,-5.9,-2.8,-8.2
1011,MIN,Hayward,11%,11.1,19.9,-8.7,-13.5,-5.8,-7.7,-8.4
