Year,Team,Player,Min,Own,Opp,Net,On,Off,Net,Rating
2021,TOR,VanVleet,55%,21.6,16.3,+5.3,+3.6,-5.5,+9.1,+6.6
2021,TOR,Boucher,42%,27.6,22.3,+5.3,+3.3,-3.2,+6.5,+5.7
2021,TOR,Siakam,58%,22.7,19.2,+3.6,+3.2,-5.5,+8.7,+5.3
2021,TOR,Anunoby,41%,19.6,16.5,+3.2,+4.0,-3.7,+7.7,+4.7
2021,TOR,Powell,37%,22.7,18.8,+3.9,-0.7,-0.3,-0.4,+2.5
2021,TOR,Lowry,46%,21.2,20.6,+0.6,-0.2,-0.7,+0.5,+0.6
2021,TOR,Birch,17%,21.1,20.1,+0.9,-1.7,-0.2,-1.5,+0.1
2021,TOR,Ellenson,1%,17.8,15.5,+2.2,+9.0,-0.6,+9.5,+0.0
2021,TOR,Bembry,28%,14.4,16.5,-2.1,+0.4,-0.8,+1.2,-1.0
2021,TOR,Watson,9%,14.2,15.7,-1.5,-0.7,-0.5,-0.2,-1.1
2021,TOR,Harris,5%,19.5,24.7,-5.2,-0.3,-0.5,+0.2,-3.4
2021,TOR,Flynn,27%,14.4,16.5,-2.1,-5.2,+1.2,-6.4,-3.5
2021,TOR,Watanabe,21%,15.7,20.2,-4.5,-2.8,+0.1,-2.9,-4.0
2021,TOR,TrentJr.,16%,14.8,18.7,-3.9,-4.6,+0.3,-4.9,-4.3
2021,TOR,Davis,14%,14.4,24.0,-9.6,-0.2,-0.5,+0.3,-6.3
2021,TOR,Baynes,28%,13.3,23.6,-10.3,-4.0,+0.9,-5.0,-8.5
2021,TOR,Hood,6%,9.7,18.1,-8.4,-9.0,+0.1,-9.1,-8.6
2021,TOR,Gillespie,11%,16.5,24.5,-7.9,-9.7,+0.7,-10.5,-8.8
2021,TOR,Johnson,29%,11.3,19.7,-8.4,-7.7,+2.5,-10.2,-9.0
2021,TOR,McCaw,1%,14.9,18.4,-3.5,-26.9,-0.2,-26.7,-11.2
2021,TOR,Thomas,6%,10.8,25.7,-14.8,-7.4,-0.1,-7.3,-12.3
2021,TOR,Len,2%,5.7,28.7,-23.0,-14.8,-0.2,-14.6,-20.2
