Year,Team,Player,Min,Own,Opp,Net,On,Off,Net,Rating
1617,CHA,Walker,69%,24.3,19.1,+5.1,+3.3,-6.7,+9.9,+6.7
1617,CHA,Wood,3%,17.0,13.0,+4.0,+8.5,-0.0,+8.5,+5.5
1617,CHA,Batum,66%,18.5,14.8,+3.7,+1.3,-1.9,+3.2,+3.5
1617,CHA,Lamb,29%,19.8,14.3,+5.5,-1.7,+1.0,-2.6,+2.8
1617,CHA,Belinelli,45%,15.3,14.3,+1.1,+1.1,-0.5,+1.7,+1.3
1617,CHA,Zeller,44%,19.1,22.5,-3.4,+5.8,-4.2,+10.0,+1.1
1617,CHA,Kidd-Gilchrist,59%,16.3,15.6,+0.8,-0.1,+0.6,-0.6,+0.3
1617,CHA,Williams,58%,15.9,16.2,-0.3,-0.7,+1.4,-2.0,-0.9
1617,CHA,Hibbert,17%,15.6,19.2,-3.6,-0.4,+0.3,-0.7,-2.7
1617,CHA,Kaminsky,49%,15.2,20.4,-5.3,+1.0,-0.6,+1.6,-3.0
1617,CHA,Sessions,20%,13.9,16.0,-2.1,-4.7,+1.5,-6.2,-3.4
1617,CHA,Hawes,16%,17.3,19.4,-2.2,-9.8,+2.1,-11.9,-5.4
1617,CHA,Roberts,10%,11.3,17.0,-5.6,-6.3,+1.0,-7.3,-6.2
1617,CHA,Weber,4%,14.8,19.0,-4.2,-10.3,+0.6,-10.9,-6.4
1617,CHA,Graham,5%,12.2,16.8,-4.6,-9.9,+0.7,-10.6,-6.6
1617,CHA,O'Bryant,1%,17.3,25.9,-8.6,-8.4,+0.3,-8.7,-8.6
1617,CHA,Plumlee,4%,10.3,26.4,-16.1,-11.1,+0.7,-11.8,-14.6
1617,CHA,Tobey,1%,-0.3,13.3,-13.6,-32.7,+0.4,-33.1,-19.1
1617,CHA,Harrison,0%,-2.1,24.6,-26.7,-14.5,+0.3,-14.7,-22.7
