Year,Team,Player,Min,Own,Opp,Production_Net,On,Off,Net,Rating
0708,CHI,Khryapa,3%,11.3,2.8,+8.5,+6.9,-3.3,+10.2,+9.2
0708,CHI,Noah,39%,17.3,16.4,+0.9,-0.8,-4.5,+3.7,+2.0
0708,CHI,Deng,54%,19.2,15.8,+3.4,-3.5,-2.5,-1.0,+1.6
0708,CHI,Thomas,34%,16.6,16.0,+0.6,-1.2,-4.0,+2.8,+1.5
0708,CHI,Smith,29%,18.9,16.5,+2.4,-3.1,-3.1,-0.0,+1.4
0708,CHI,Griffin,6%,9.7,12.4,-2.7,+2.8,-3.4,+6.2,+0.9
0708,CHI,Gooden,14%,19.4,16.6,+2.8,-6.1,-2.6,-3.5,+0.3
0708,CHI,Nocioni,51%,15.6,15.8,-0.2,-2.8,-3.3,+0.5,+0.1
0708,CHI,Hughes,20%,14.1,14.8,-0.7,-4.1,-2.8,-1.4,-0.9
0708,CHI,Gordon,58%,18.6,18.7,-0.1,-4.9,-0.6,-4.3,-1.7
0708,CHI,Sefolosha,36%,13.0,16.0,-3.0,-3.3,-2.9,-0.4,-1.9
0708,CHI,Duhon,38%,12.6,17.0,-4.5,-2.1,-3.6,+1.5,-2.1
0708,CHI,Hinrich,60%,14.9,19.2,-4.2,-2.9,-3.2,+0.3,-2.4
0708,CHI,Wallace,41%,13.2,16.7,-3.4,-3.8,-2.6,-1.2,-2.5
0708,CHI,Gray,15%,15.7,22.1,-6.4,-1.8,-3.3,+1.5,-3.2
0708,CHI,Gardner,1%,5.4,18.6,-13.1,-9.7,-3.0,-6.7,-10.6
0708,CHI,Nichols,1%,8.2,23.1,-14.9,-17.3,-3.0,-14.3,-14.7
0708,CHI,Simmons,0%,-8.7,24.7,-33.4,-27.5,-2.9,-24.5,-29.8
0708,CHI,Brown,1%,-12.2,30.8,-42.9,-37.4,-2.9,-34.6,-39.6
