Year,Team,Player,Min,Own,Opp,Net,On,Off,Net,Rating
1314,DET,Mitchell,2%,19.7,12.8,+6.9,+6.0,-3.8,+9.9,+7.9
1314,DET,Drummond,66%,24.9,18.4,+6.6,-4.3,-2.4,-1.9,+3.7
1314,DET,Datome,6%,8.1,12.2,-4.0,+7.7,-4.4,+12.0,+1.3
1314,DET,Monroe,68%,19.6,20.1,-0.6,-2.7,-5.6,+2.9,+0.6
1314,DET,Harrellson,8%,14.4,16.7,-2.3,+1.2,-4.1,+5.3,+0.2
1314,DET,Smith,69%,14.8,15.1,-0.3,-3.5,-4.0,+0.6,+0.0
1314,DET,Stuckey,49%,14.6,14.9,-0.3,-4.0,-3.3,-0.8,-0.4
1314,DET,Jennings,69%,16.4,18.0,-1.6,-3.2,-4.6,+1.4,-0.6
1314,DET,Caldwell-Pope,40%,10.0,15.1,-5.1,-1.8,-4.9,+3.1,-2.4
1314,DET,Singler,59%,12.6,16.7,-4.1,-4.6,-2.3,-2.4,-3.5
1314,DET,Bynum,27%,15.1,19.7,-4.7,-5.0,-3.2,-1.8,-3.7
1314,DET,Jerebko,19%,14.5,19.3,-4.8,-5.6,-3.2,-2.5,-4.0
1314,DET,Billups,8%,5.3,14.8,-9.5,-6.5,-3.4,-3.1,-7.4
1314,DET,Siva,6%,5.7,17.3,-11.6,-6.8,-3.4,-3.4,-8.9
1314,DET,Villanueva,5%,12.9,21.4,-8.4,-19.5,-2.9,-16.6,-11.2
