Year,Team,Player,Min,Own,Opp,Production_Net,On,Off,Net,Rating
1516,HOU,Harden,79%,27.7,14.6,+13.1,+1.9,-6.2,+8.1,+11.4
1516,HOU,McDaniels,6%,11.5,10.9,+0.5,+15.5,-0.8,+16.3,+5.8
1516,HOU,Goudelock,1%,13.2,12.2,+1.0,+9.6,+0.1,+9.6,+3.8
1516,HOU,Howard,57%,21.4,18.1,+3.3,+0.3,+0.0,+0.3,+2.3
1516,HOU,Thornton,22%,15.7,15.1,+0.6,+1.1,-0.1,+1.1,+0.8
1516,HOU,Capela,37%,20.3,21.8,-1.4,+3.4,-1.7,+5.1,+0.7
1516,HOU,Beverley,51%,14.3,16.9,-2.6,+3.2,-3.0,+6.1,+0.3
1516,HOU,Beasley,9%,24.7,20.1,+4.6,-9.0,+1.1,-10.1,-0.3
1516,HOU,Harrell,10%,16.2,19.3,-3.1,+4.8,-0.3,+5.1,-0.4
1516,HOU,Ariza,72%,14.3,16.4,-2.1,+0.7,-1.1,+1.8,-0.8
1516,HOU,Motiejunas,14%,12.3,15.8,-3.5,+4.0,-0.4,+4.5,-0.8
1516,HOU,Terry,32%,11.0,16.4,-5.4,+1.1,-0.2,+1.4,-3.1
1516,HOU,Brewer,42%,10.8,16.7,-5.9,-2.5,+2.2,-4.7,-5.5
1516,HOU,Lawson,30%,9.6,16.7,-7.0,-7.1,+3.3,-10.4,-8.2
1516,HOU,Jones,26%,14.8,20.3,-5.5,-11.1,+4.2,-15.3,-8.8
1516,HOU,Smith,11%,8.0,23.5,-15.5,+1.8,+0.0,+1.8,-9.7
1516,HOU,Hayes,1%,2.6,24.2,-21.5,-6.0,+0.2,-6.2,-16.4
