Year,Team,Player,Min,Own,Opp,Production_Net,On,Off,Net,Rating
1011,SAC,Evans,53%,14.9,12.9,+2.0,-4.5,-6.2,+1.7,+1.9
1011,SAC,Thornton,26%,19.0,17.2,+1.8,-6.9,-4.7,-2.2,+0.5
1011,SAC,Garcia,35%,14.2,14.7,-0.6,-4.1,-5.9,+1.9,+0.2
1011,SAC,Thompson,44%,14.4,15.6,-1.2,-4.0,-6.3,+2.3,-0.0
1011,SAC,Landry,35%,15.5,15.6,-0.2,-5.6,-5.1,-0.5,-0.3
1011,SAC,Udrih,69%,16.6,18.5,-1.8,-4.8,-6.4,+1.7,-0.7
1011,SAC,Dalembert,49%,15.1,15.5,-0.4,-6.3,-4.4,-1.9,-0.9
1011,SAC,Casspi,43%,12.3,15.8,-3.5,-3.8,-6.5,+2.7,-1.4
1011,SAC,Cousins,58%,15.3,19.2,-3.9,-5.6,-4.9,-0.8,-2.9
1011,SAC,Greene,28%,9.9,15.1,-5.2,-4.6,-5.6,+0.9,-3.1
1011,SAC,Jeter,22%,11.6,18.5,-6.9,-4.9,-5.4,+0.5,-4.5
1011,SAC,Head,15%,12.3,18.3,-6.1,-8.5,-4.7,-3.8,-5.3
1011,SAC,Jackson,12%,12.8,20.0,-7.2,-7.1,-5.0,-2.1,-5.5
1011,SAC,Taylor,10%,12.3,21.7,-9.4,-10.2,-4.7,-5.4,-8.1
1011,SAC,Wright,1%,-5.8,15.4,-21.2,-36.5,-5.0,-31.4,-24.6
1011,SAC,Whiteside,0%,-48.3,97.9,-146.1,-110.8,-5.2,-105.5,-132.6
