Year,Team,Player,Min,Own,Opp,Net,On,Off,Net,Rating
1112,CLE,Uzoh,0%,22.5,0.9,+21.6,+0.0,-7.2,+7.2,+16.8
1112,CLE,Varejao,25%,20.0,18.2,+1.9,-1.0,-9.1,+8.1,+3.9
1112,CLE,Sessions,32%,16.4,14.2,+2.2,-3.2,-9.0,+5.8,+3.4
1112,CLE,Irving,49%,21.5,19.2,+2.3,-5.0,-9.2,+4.2,+2.9
1112,CLE,Hudson,10%,14.3,16.6,-2.3,+1.2,-8.1,+9.3,+1.5
1112,CLE,Harris,14%,11.6,11.2,+0.4,-7.2,-7.1,-0.0,+0.2
1112,CLE,Gee,57%,13.4,15.3,-1.9,-5.6,-9.2,+3.6,-0.1
1112,CLE,Jamison,67%,15.9,18.7,-2.8,-6.7,-8.1,+1.4,-1.4
1112,CLE,Samuels,26%,11.3,14.7,-3.4,-6.1,-7.5,+1.5,-1.8
1112,CLE,Gibson,29%,9.1,14.6,-5.5,-3.3,-8.7,+5.5,-1.8
1112,CLE,T.Thompson,45%,13.5,14.3,-0.8,-10.4,-4.5,-5.9,-2.5
1112,CLE,Casspi,42%,11.2,13.7,-2.5,-10.8,-4.5,-6.3,-3.8
1112,CLE,Parker,40%,11.1,17.2,-6.2,-8.8,-6.0,-2.8,-5.1
1112,CLE,Hollins,11%,7.1,19.5,-12.4,-2.3,-7.8,+5.5,-6.4
1112,CLE,M.Thompson,3%,1.4,14.1,-12.7,-1.5,-7.3,+5.8,-6.5
1112,CLE,Kennedy,2%,4.6,5.8,-1.2,-26.1,-6.8,-19.3,-7.2
1112,CLE,Erden,10%,10.3,20.2,-9.9,-11.7,-6.6,-5.1,-8.3
1112,CLE,Harangody,7%,10.5,24.8,-14.3,-9.8,-6.9,-2.8,-10.5
1112,CLE,Walton,9%,1.8,17.2,-15.4,-10.4,-6.8,-3.6,-11.5
1112,CLE,Sloan,19%,8.6,21.8,-13.1,-20.4,-4.0,-16.4,-14.2
1112,CLE,Eyenga,3%,1.5,15.6,-14.0,-23.1,-6.7,-16.4,-14.8
