Year,Team,Player,Min,Own,Opp,Production_Net,On,Off,Net,Rating
2122,OKC,Muscala,15%,24.5,20.8,+3.7,+1.9,-10.0,+11.9,+6.4
2122,OKC,Gilgeous-Alexander,49%,26.2,19.8,+6.4,-6.7,-9.6,+2.9,+5.2
2122,OKC,Williams,27%,16.6,15.1,+1.5,+1.1,-11.7,+12.8,+5.2
2122,OKC,Jerome,20%,14.1,16.9,-2.8,-0.6,-10.1,+9.5,+1.3
2122,OKC,Giddey,43%,16.9,16.3,+0.7,-8.5,-7.9,-0.6,+0.2
2122,OKC,Pokusevski,31%,15.1,20.1,-5.0,-1.8,-11.1,+9.3,-0.2
2122,OKC,WatersIII,12%,16.4,19.4,-3.0,-4.2,-8.7,+4.5,-0.5
2122,OKC,Dort,42%,15.4,16.7,-1.3,-8.6,-7.9,-0.7,-1.1
2122,OKC,Roby,24%,22.6,24.6,-1.9,-9.6,-7.8,-1.8,-1.9
2122,OKC,Maledon,23%,13.4,15.7,-2.3,-10.7,-7.5,-3.2,-2.6
2122,OKC,Diakite,5%,14.4,23.3,-8.9,-3.6,-8.4,+4.8,-4.4
2122,OKC,Bazley,49%,15.9,19.0,-3.1,-11.9,-4.6,-7.3,-4.5
2122,OKC,Hoard,6%,22.8,24.4,-1.6,-18.0,-7.6,-10.5,-4.5
2122,OKC,Mann,35%,12.9,18.9,-6.0,-9.9,-7.3,-2.5,-4.9
2122,OKC,Sarr,11%,17.2,28.5,-11.3,-3.1,-8.8,+5.7,-5.7
2122,OKC,Favors,17%,16.8,23.7,-7.0,-10.8,-7.7,-3.1,-5.7
2122,OKC,Krejci,17%,10.7,17.5,-6.8,-12.7,-7.2,-5.5,-6.4
2122,OKC,Wiggins,30%,12.8,21.5,-8.7,-9.5,-7.6,-1.9,-6.4
2122,OKC,Deck,1%,14.8,22.5,-7.7,-12.4,-8.1,-4.3,-6.6
2122,OKC,Robinson-Earl,27%,14.7,24.3,-9.6,-10.7,-7.3,-3.4,-7.5
2122,OKC,Hopson,0%,0.4,18.6,-18.2,-16.4,-8.2,-8.2,-14.9
2122,OKC,Simpson,4%,9.8,22.3,-12.6,-26.9,-7.3,-19.6,-14.9
2122,OKC,Kalaitzakis,4%,11.9,25.4,-13.5,-25.2,-7.5,-17.7,-14.9
2122,OKC,Watson,4%,7.4,24.9,-17.5,-17.7,-7.8,-9.8,-14.9
2122,OKC,FrazierJr.,3%,-0.5,27.2,-27.7,-37.8,-7.3,-30.5,-28.4
2122,OKC,Edwards,0%,0.1,29.2,-29.1,-63.0,-8.0,-55.0,-29.4
