Year,Team,Player,Min,Own,Opp,Production_Net,On,Off,Net,Rating
1516,BOS,Thomas,67%,23.2,13.0,+10.2,+5.4,-1.1,+6.5,+8.9
1516,BOS,Mickey,1%,16.4,5.7,+10.7,+5.0,+3.2,+1.8,+7.8
1516,BOS,Crowder,58%,17.4,16.4,+0.9,+4.4,+1.6,+2.8,+1.6
1516,BOS,Bradley,64%,14.3,13.3,+1.0,+4.1,+1.6,+2.5,+1.5
1516,BOS,Olynyk,35%,17.8,19.4,-1.6,+7.5,+0.8,+6.7,+1.2
1516,BOS,Turner,57%,15.0,12.2,+2.8,+2.1,+4.6,-2.5,+1.0
1516,BOS,Sullinger,48%,18.5,19.6,-1.0,+5.4,+1.2,+4.2,+0.7
1516,BOS,Johnson,45%,17.8,20.0,-2.2,+3.5,+2.9,+0.6,-1.3
1516,BOS,Lee,12%,17.0,15.7,+1.2,-3.8,+4.1,-7.9,-1.8
1516,BOS,Jerebko,30%,11.4,14.0,-2.5,+1.6,+3.9,-2.4,-2.5
1516,BOS,Smart,42%,12.3,16.1,-3.8,+2.4,+3.8,-1.3,-3.0
1516,BOS,Zeller,18%,16.7,20.5,-3.8,-4.4,+4.9,-9.3,-5.6
1516,BOS,Hunter,8%,8.4,13.2,-4.8,-4.0,+3.8,-7.8,-5.8
1516,BOS,Young,5%,4.0,15.1,-11.0,-6.5,+3.7,-10.2,-10.8
1516,BOS,Rozier,8%,5.2,16.2,-11.0,-7.1,+4.1,-11.2,-11.0
