Year,Team,Player,Min,Own,Opp,Production_Net,On,Off,Net,Rating
1920,GSW,Mulder,6%,10.9,13.6,-2.6,+5.6,-9.8,+15.4,+3.4
1920,GSW,Burks,44%,22.1,19.0,+3.1,-9.0,-8.7,-0.4,+1.9
1920,GSW,Lee,45%,17.7,20.1,-2.4,-4.3,-12.5,+8.2,+1.1
1920,GSW,Wiggins,13%,23.6,21.2,+2.4,-10.1,-8.6,-1.5,+1.1
1920,GSW,Chriss,38%,26.6,24.6,+2.0,-9.3,-8.5,-0.8,+1.1
1920,GSW,Russell,34%,26.2,24.1,+2.2,-10.6,-7.9,-2.7,+0.5
1920,GSW,Curry,4%,29.6,23.9,+5.8,-15.7,-8.5,-7.2,+0.1
1920,GSW,Thompson,0%,0.0,0.0,+0.0,+0.0,-8.8,+8.8,+0.0
1920,GSW,RobinsonIII,48%,17.8,18.0,-0.2,-9.4,-8.3,-1.2,-0.5
1920,GSW,Spellman,28%,19.7,22.1,-2.5,-8.0,-9.2,+1.2,-1.3
1920,GSW,Cauley-Stein,30%,22.0,25.3,-3.3,-7.2,-9.5,+2.3,-1.5
1920,GSW,Paschall,53%,19.8,20.5,-0.6,-11.0,-6.4,-4.7,-2.0
1920,GSW,Green,39%,17.6,22.7,-5.2,-7.9,-9.4,+1.6,-2.9
1920,GSW,Randle,1%,9.2,17.4,-8.2,-4.9,-8.9,+4.0,-4.2
1920,GSW,Smailagic,4%,19.6,31.3,-11.7,-2.8,-9.1,+6.3,-5.7
1920,GSW,Poole,40%,10.1,22.5,-12.4,-7.6,-9.7,+2.1,-7.6
1920,GSW,Pargo,1%,16.9,33.5,-16.6,+0.0,-9.0,+9.0,-8.1
1920,GSW,Toscano-Anderson,9%,13.2,22.6,-9.4,-14.3,-8.3,-6.0,-8.3
1920,GSW,Bowman,32%,12.7,26.9,-14.2,-8.5,-9.0,+0.5,-9.3
1920,GSW,Looney,8%,12.5,21.9,-9.4,-18.6,-7.9,-10.7,-9.8
1920,GSW,Bender,6%,16.7,29.6,-12.9,-12.3,-8.6,-3.8,-9.9
1920,GSW,Evans,13%,7.7,20.9,-13.2,-12.9,-8.2,-4.7,-10.4
1920,GSW,NorvellJr.,1%,5.5,31.3,-25.8,-31.2,-8.6,-22.6,-24.7
