Year,Team,Player,Min,Own,Opp,Production_Net,On,Off,Net,Rating
0809,DET,Acker,1%,17.6,11.7,+5.9,+42.2,-0.7,+42.9,+20.7
0809,DET,Billups,2%,19.6,19.0,+0.6,+13.1,-0.7,+13.8,+5.9
0809,DET,Hamilton,57%,18.7,13.6,+5.1,+0.2,-1.4,+1.6,+3.7
0809,DET,Prince,77%,16.8,13.2,+3.6,-1.2,+1.8,-3.0,+0.9
0809,DET,Bynum,20%,19.4,21.4,-2.0,+2.2,-1.2,+3.4,+0.2
0809,DET,Johnson,23%,15.0,18.4,-3.4,+3.7,-1.7,+5.4,+0.1
0809,DET,Iverson,49%,17.6,16.6,+1.1,-1.2,+0.2,-1.4,+0.1
0809,DET,Wallace,53%,16.8,20.2,-3.4,+1.9,-3.2,+5.0,-0.0
0809,DET,Herrmann,16%,12.8,14.6,-1.8,+1.6,-0.9,+2.5,-0.1
0809,DET,Stuckey,63%,16.4,15.9,+0.5,-1.4,+1.1,-2.5,-0.7
0809,DET,McDyess,47%,18.5,18.6,-0.1,-1.7,+0.6,-2.4,-1.0
0809,DET,Maxiell,35%,17.5,18.6,-1.1,-4.6,+1.8,-6.4,-3.2
0809,DET,Afflalo,31%,10.0,15.1,-5.0,-1.6,+0.0,-1.6,-3.6
0809,DET,Brown,25%,13.1,20.5,-7.4,-0.3,-0.5,+0.3,-4.4
0809,DET,Sharpe,0%,6.0,6.4,-0.4,-22.1,-0.4,-21.8,-8.9
