Year,Team,Player,Min,Own,Opp,Production_Net,On,Off,Net,Rating
2021,ORL,Vucevic,43%,30.4,21.6,+8.8,-9.0,-9.8,+0.8,+6.1
2021,ORL,Gordon,21%,19.3,15.3,+4.0,-2.3,-11.4,+9.1,+5.7
2021,ORL,Fournier,23%,23.3,22.5,+0.8,-4.9,-10.8,+5.9,+2.5
2021,ORL,PorterJr.,2%,15.4,15.4,+0.0,+8.0,-9.8,+17.8,+0.6
2021,ORL,EnnisIII,28%,15.9,19.2,-3.2,-3.6,-11.8,+8.2,+0.6
2021,ORL,Hall,5%,27.9,22.1,+5.8,-5.2,-9.7,+4.5,+0.5
2021,ORL,Ross,39%,17.1,17.2,-0.1,-8.6,-10.0,+1.5,+0.5
2021,ORL,Bamba,21%,24.5,21.7,+2.7,-13.7,-8.3,-5.4,+0.0
2021,ORL,Franks,3%,20.7,19.1,+1.6,-12.2,-9.4,-2.9,+0.0
2021,ORL,Isaac,0%,0.0,0.0,+0.0,+0.0,-9.5,+9.5,+0.0
2021,ORL,Birch,27%,17.4,20.7,-3.4,-5.6,-10.9,+5.4,-0.4
2021,ORL,Okeke,33%,15.0,17.1,-2.1,-7.9,-10.2,+2.4,-0.6
2021,ORL,CarterJr.,17%,21.9,21.9,-0.0,-11.9,-9.0,-2.9,-1.0
2021,ORL,Aminu,11%,12.8,14.2,-1.4,-10.2,-9.4,-0.8,-1.2
2021,ORL,Carter-Williams,23%,12.3,19.8,-7.6,-3.0,-11.4,+8.4,-2.2
2021,ORL,Hampton,19%,16.2,18.6,-2.3,-15.8,-8.0,-7.8,-4.2
2021,ORL,Thornwell,4%,9.8,19.4,-9.6,-7.1,-9.6,+2.4,-5.6
2021,ORL,Brazdeikis,7%,13.3,24.0,-10.7,-5.7,-9.7,+4.1,-5.8
2021,ORL,Anthony,37%,15.9,22.4,-6.5,-12.4,-7.8,-4.6,-5.9
2021,ORL,Bacon,54%,13.0,20.3,-7.3,-11.7,-6.9,-4.8,-6.5
2021,ORL,Cannady,2%,14.2,21.2,-6.9,-15.1,-9.3,-5.8,-6.5
2021,ORL,Wagner,8%,14.9,18.5,-3.6,-22.7,-8.3,-14.4,-7.2
2021,ORL,Clark,18%,7.9,19.9,-12.0,-7.9,-9.8,+1.9,-7.4
2021,ORL,Fultz,6%,15.8,30.0,-14.2,-6.6,-9.7,+3.0,-8.4
2021,ORL,Bone,6%,11.6,22.7,-11.1,-14.9,-9.1,-5.7,-9.3
2021,ORL,Harris,14%,11.6,22.4,-10.8,-17.7,-8.1,-9.7,-10.4
2021,ORL,Mane,3%,2.1,17.3,-15.2,-12.3,-9.4,-2.9,-11.1
2021,ORL,Randle,24%,9.8,23.9,-14.1,-15.5,-7.5,-8.0,-12.0
2021,ORL,Mason,2%,10.0,29.4,-19.4,-11.9,-9.4,-2.5,-13.7
