Year,Team,Player,Min,Own,Opp,Production_Net,On,Off,Net,Rating
1617,SAS,Leonard,62%,31.5,12.2,+19.3,+8.4,+5.0,+3.4,+14.0
1617,SAS,Lee,37%,21.2,16.0,+5.2,+10.2,+5.3,+4.9,+5.1
1617,SAS,Aldridge,59%,21.3,14.5,+6.8,+5.6,+9.4,-3.8,+3.3
1617,SAS,Gasol,41%,23.5,18.3,+5.2,+6.7,+7.5,-0.8,+3.2
1617,SAS,Ginobili,33%,15.9,14.3,+1.6,+9.6,+6.0,+3.7,+2.3
1617,SAS,Mills,44%,17.4,18.6,-1.2,+11.2,+3.9,+7.3,+1.6
1617,SAS,Anderson,26%,14.7,13.4,+1.4,+8.3,+6.7,+1.6,+1.4
1617,SAS,Dedmon,34%,19.0,19.2,-0.2,+7.0,+7.2,-0.3,-0.2
1617,SAS,Simmons,35%,11.4,13.5,-2.1,+7.4,+7.0,+0.3,-1.3
1617,SAS,Bertans,20%,14.8,16.6,-1.9,+6.8,+7.2,-0.4,-1.4
1617,SAS,Green,46%,11.8,14.7,-2.9,+7.1,+7.2,-0.0,-2.0
1617,SAS,Parker,40%,14.9,18.0,-3.1,+5.3,+8.4,-3.1,-3.1
1617,SAS,Murray,8%,11.1,14.1,-3.0,+0.1,+7.8,-7.6,-4.5
1617,SAS,Anthony,3%,13.6,14.3,-0.7,-5.1,+7.5,-12.7,-4.7
1617,SAS,Forbes,7%,6.9,16.3,-9.4,-8.6,+8.4,-17.0,-11.9
1617,SAS,Laprovittola,4%,9.6,18.6,-9.0,-12.1,+8.0,-20.1,-12.7
