Year,Team,Player,Min,Own,Opp,Production_Net,On,Off,Net,Rating
1819,WAS,Beal,76%,25.5,18.2,+7.3,-1.8,-6.5,+4.6,+6.4
1819,WAS,Parker,17%,21.0,19.8,+1.3,+1.4,-3.8,+5.3,+2.6
1819,WAS,PorterJr.,30%,18.6,16.1,+2.5,-1.1,-3.7,+2.6,+2.5
1819,WAS,McRae,8%,17.6,14.9,+2.7,-3.4,-2.9,-0.5,+1.6
1819,WAS,Satoransky,54%,17.4,18.0,-0.7,-1.2,-4.9,+3.7,+0.8
1819,WAS,Robinson,2%,25.1,13.2,+11.9,-4.7,-2.9,-1.8,+0.7
1819,WAS,Dekker,16%,16.1,14.3,+1.8,-4.2,-2.7,-1.5,+0.7
1819,WAS,PaytonII,0%,45.2,19.0,+26.2,+34.1,-3.1,+37.2,+0.3
1819,WAS,Ariza,37%,16.2,17.4,-1.2,-1.8,-3.6,+1.8,-0.2
1819,WAS,Bryant,38%,25.9,26.2,-0.3,-3.5,-2.6,-0.9,-0.5
1819,WAS,Portis,19%,19.0,23.4,-4.5,+0.8,-3.8,+4.7,-1.4
1819,WAS,Wall,28%,22.2,21.7,+0.5,-6.7,-1.5,-5.3,-1.4
1819,WAS,BrownJr.,18%,13.8,18.7,-4.9,-0.1,-3.6,+3.5,-2.1
1819,WAS,Green,53%,16.8,21.0,-4.2,-2.2,-3.7,+1.5,-2.3
1819,WAS,Jenkins,0%,25.9,34.7,-8.8,+7.2,-3.0,+10.1,-2.5
1819,WAS,OubreJr.,19%,16.4,16.8,-0.4,-8.5,-1.6,-6.8,-2.5
1819,WAS,Smith,3%,14.3,21.2,-6.9,-5.3,-2.8,-2.4,-5.4
1819,WAS,Mahinmi,12%,14.5,23.1,-8.6,-3.4,-2.9,-0.5,-5.9
1819,WAS,W.Johnson,4%,1.7,11.4,-9.7,-1.6,-3.0,+1.4,-6.0
1819,WAS,Rivers,17%,8.4,19.3,-10.9,-1.9,-3.1,+1.3,-6.8
1819,WAS,White,0%,-5.8,-6.7,+0.9,-25.2,-2.9,-22.3,-6.8
1819,WAS,Howard,6%,21.7,28.4,-6.7,-10.7,-2.5,-8.2,-7.2
1819,WAS,Randle,19%,12.1,21.3,-9.2,-7.3,-1.9,-5.3,-7.9
1819,WAS,Morris,22%,13.3,24.8,-11.5,-8.9,-1.2,-7.6,-10.2
1819,WAS,Baker,1%,-2.2,4.8,-7.0,-20.7,-2.7,-18.0,-10.7
