Year,Team,Player,Min,Own,Opp,Net,On,Off,Net,Rating
1920,PHI,Embiid,43%,31.4,18.7,+12.7,+5.2,+0.3,+4.9,+10.1
1920,PHI,Burks,10%,23.0,13.1,+9.9,+4.7,+2.2,+2.5,+7.5
1920,PHI,Simmons,57%,24.7,17.4,+7.4,+1.6,+3.6,-2.0,+4.2
1920,PHI,Harris,70%,20.9,16.4,+4.5,+3.2,+0.7,+2.5,+3.8
1920,PHI,Burke,9%,18.4,15.9,+2.5,+5.8,+2.1,+3.8,+2.9
1920,PHI,Korkmaz,44%,14.6,14.4,+0.3,+2.8,+2.1,+0.7,+0.4
1920,PHI,Horford,58%,19.0,19.5,-0.5,+3.0,+1.6,+1.5,+0.2
1920,PHI,Richardson,48%,14.4,15.8,-1.4,+3.5,+1.4,+2.0,-0.3
1920,PHI,Neto,19%,15.4,17.0,-1.6,+2.6,+2.4,+0.2,-1.0
1920,PHI,Scott,34%,13.8,18.3,-4.5,+5.7,+0.7,+5.0,-1.4
1920,PHI,Milton,23%,17.3,18.2,-0.9,-0.4,+3.2,-3.6,-1.8
1920,PHI,EnnisIII,22%,14.7,18.8,-4.0,+0.9,+2.8,-1.9,-3.3
1920,PHI,O'Quinn,9%,22.5,24.9,-2.4,-5.0,+3.1,-8.2,-4.3
1920,PHI,Thybulle,36%,11.7,18.0,-6.3,+1.4,+3.0,-1.5,-4.7
1920,PHI,RobinsonIII,8%,17.8,24.0,-6.2,-1.1,+2.7,-3.8,-5.4
1920,PHI,Pelle,7%,12.5,24.7,-12.3,-15.8,+3.7,-19.5,-14.7
1920,PHI,Smith,1%,1.5,21.4,-19.9,-15.5,+2.6,-18.1,-19.3
1920,PHI,Shayok,1%,2.3,19.4,-17.1,-23.4,+2.6,-26.0,-20.1
1920,PHI,Bolden,0%,-2.2,70.7,-72.9,-42.8,+2.6,-45.4,-58.6
