Year,Team,Player,Min,Own,Opp,Net,On,Off,Net,Rating
2122,MEM,Clarke,32%,29.1,14.0,+15.1,+6.9,+5.2,+1.7,+10.6
2122,MEM,Morant,48%,30.7,19.7,+11.0,+4.9,+6.6,-1.7,+6.8
2122,MEM,Bane,57%,22.0,16.3,+5.7,+7.7,+3.1,+4.6,+5.3
2122,MEM,JacksonJr.,54%,21.0,16.8,+4.2,+8.2,+2.9,+5.3,+4.5
2122,MEM,Jones,39%,20.8,17.2,+3.6,+8.0,+4.3,+3.8,+3.7
2122,MEM,D.Brooks,22%,16.9,17.6,-0.7,+11.4,+4.1,+7.3,+1.9
2122,MEM,Adams,51%,21.6,21.9,-0.4,+8.7,+2.8,+5.9,+1.7
2122,MEM,Melton,42%,19.1,17.9,+1.2,+6.6,+5.2,+1.4,+1.3
2122,MEM,Konchar,33%,17.5,17.7,-0.2,+3.5,+6.9,-3.4,-1.3
2122,MEM,Anderson,38%,18.2,20.2,-2.0,+2.0,+8.0,-6.0,-3.3
2122,MEM,Tillman,18%,18.7,20.7,-2.0,-1.8,+7.4,-9.2,-4.4
2122,MEM,Williams,34%,12.1,17.8,-5.8,+4.4,+6.4,-2.0,-4.5
2122,MEM,Culver,8%,10.9,16.8,-5.9,-2.6,+6.5,-9.2,-7.0
2122,MEM,Aldama,9%,12.7,22.9,-10.1,+2.2,+6.1,-3.9,-8.1
2122,MEM,Jeffries,0%,11.9,14.1,-2.2,-17.7,+5.8,-23.5,-9.3
2122,MEM,Tillie,12%,9.2,21.8,-12.6,+3.1,+6.1,-3.0,-9.4
2122,MEM,Pons,2%,7.1,7.8,-0.8,-20.8,+6.2,-27.0,-9.5
2122,MEM,Buchanan,0%,0.7,7.9,-7.2,-9.9,+5.8,-15.7,-10.0
2122,MEM,Mathias,0%,14.4,21.0,-6.6,-34.5,+5.9,-40.5,-14.4
2122,MEM,Merrill,1%,9.8,36.0,-26.2,-7.7,+6.0,-13.6,-22.0
2122,MEM,Teske,0%,3.0,30.0,-26.9,-20.3,+5.8,-26.1,-26.6
2122,MEM,Sneed,0%,-9.8,30.0,-39.8,-39.2,+5.8,-45.0,-36.6
2122,MEM,Terry,0%,24.3,64.3,-40.0,-32.5,+5.8,-38.3,-36.7
