Year,Team,Player,Min,Own,Opp,Production_Net,On,Off,Net,Rating
1819,CHI,PorterJr.,12%,22.1,17.2,+4.9,+0.6,-9.8,+10.3,+6.7
1819,CHI,LaVine,55%,23.1,16.6,+6.5,-6.8,-10.5,+3.7,+5.5
1819,CHI,Markkanen,42%,21.3,20.9,+0.4,-5.7,-10.5,+4.7,+1.9
1819,CHI,J.Sampson,3%,25.8,14.9,+10.8,-2.7,-8.7,+6.0,+0.9
1819,CHI,Alkins,3%,9.9,9.7,+0.1,-5.3,-8.6,+3.3,+0.1
1819,CHI,Parker,26%,18.2,16.8,+1.5,-10.5,-7.8,-2.7,+0.1
1819,CHI,Ulis,0%,-86.7,-86.7,+0.0,+0.0,-8.5,+8.5,+0.0
1819,CHI,Valentine,0%,0.0,0.0,+0.0,+0.0,-8.5,+8.5,+0.0
1819,CHI,Lopez,40%,19.0,23.0,-4.0,-4.3,-11.3,+7.0,-0.4
1819,CHI,Portis,13%,21.0,21.6,-0.6,-11.3,-8.0,-3.3,-1.5
1819,CHI,Holiday,33%,13.5,14.4,-0.8,-11.5,-7.0,-4.5,-2.1
1819,CHI,LemonJr.,4%,20.1,24.9,-4.8,-6.7,-8.5,+1.8,-2.6
1819,CHI,Arcidiacono,49%,14.3,21.7,-7.4,-6.2,-10.6,+4.4,-3.4
1819,CHI,Blakeney,21%,13.3,18.5,-5.2,-8.7,-8.4,-0.3,-3.6
1819,CHI,Harrison,36%,15.2,19.1,-3.8,-10.8,-7.2,-3.6,-3.8
1819,CHI,Hutchison,22%,11.2,18.4,-7.3,-6.3,-9.1,+2.8,-3.9
1819,CHI,Dunn,35%,15.3,22.6,-7.3,-7.8,-8.8,+1.0,-4.5
1819,CHI,CarterJr.,28%,18.6,23.1,-4.5,-12.9,-6.7,-6.2,-5.1
1819,CHI,Selden,25%,10.1,19.2,-9.1,-11.5,-7.5,-4.0,-7.4
1819,CHI,Felicio,19%,16.5,28.1,-11.5,-8.4,-8.5,+0.1,-7.7
1819,CHI,Luwawu-Cabarrot,14%,11.2,19.4,-8.2,-14.6,-7.5,-7.1,-7.8
1819,CHI,Sampson,5%,10.4,24.0,-13.6,-6.4,-8.6,+2.2,-8.3
1819,CHI,Payne,13%,12.8,20.9,-8.1,-20.0,-6.7,-13.3,-9.8
