Year,Team,Player,Min,Own,Opp,Production_Net,On,Off,Net,Rating
1819,NYK,Burke,17%,19.2,13.9,+5.4,-6.2,-10.0,+3.7,+4.8
1819,NYK,Robinson,34%,26.5,25.2,+1.2,-7.2,-10.4,+3.2,+1.9
1819,NYK,Kornet,20%,18.2,19.5,-1.3,-3.6,-10.7,+7.1,+1.5
1819,NYK,Trier,37%,15.2,15.9,-0.7,-6.8,-10.8,+4.0,+0.9
1819,NYK,Kanter,29%,27.0,25.9,+1.0,-9.4,-9.3,-0.1,+0.7
1819,NYK,Jenkins,8%,11.7,12.0,-0.3,-7.8,-9.4,+1.6,+0.3
1819,NYK,Ellenson,6%,16.4,20.7,-4.3,-0.8,-9.8,+9.0,+0.1
1819,NYK,Hicks,1%,20.9,12.3,+8.6,-3.0,-9.4,+6.3,+0.1
1819,NYK,Matthews,1%,3.5,0.8,+2.7,+0.0,-9.4,+9.4,+0.0
1819,NYK,Porzingis,0%,0.0,0.0,+0.0,+0.0,-9.3,+9.3,+0.0
1819,NYK,Vonleh,44%,17.4,19.1,-1.7,-8.3,-10.1,+1.9,-0.5
1819,NYK,Mudiay,41%,18.1,18.5,-0.4,-10.8,-8.3,-2.5,-1.1
1819,NYK,HardawayJr.,38%,17.7,18.4,-0.6,-10.7,-8.4,-2.3,-1.2
1819,NYK,Lee,4%,16.9,20.9,-4.1,-6.0,-9.5,+3.4,-1.6
1819,NYK,SmithJr.,15%,16.7,20.1,-3.4,-8.0,-9.5,+1.5,-1.8
1819,NYK,Dotson,51%,13.5,18.3,-4.8,-7.9,-10.7,+2.8,-2.3
1819,NYK,Allen,11%,20.0,27.0,-7.0,-4.3,-9.9,+5.6,-2.8
1819,NYK,Jordan,12%,27.6,27.1,+0.5,-19.7,-7.8,-11.8,-3.6
1819,NYK,Hezonja,31%,13.8,19.2,-5.4,-10.6,-8.8,-1.8,-4.2
1819,NYK,Baker,3%,5.0,21.3,-16.4,-0.5,-9.6,+9.1,-7.9
1819,NYK,Thomas,20%,8.0,18.8,-10.8,-11.7,-8.7,-2.9,-8.2
1819,NYK,Ntilikina,23%,7.5,20.0,-12.5,-10.0,-9.1,-0.9,-8.6
1819,NYK,Knox,55%,10.9,20.1,-9.2,-14.5,-3.1,-11.5,-9.9
1819,NYK,Garrett,2%,12.0,29.4,-17.3,-12.3,-9.3,-3.1,-12.6
