Year,Team,Player,Min,Own,Opp,Net,On,Off,Net,Rating
1920,DEN,Jokic,66%,29.9,20.9,+9.0,+5.3,-4.0,+9.3,+9.1
1920,DEN,Barton,54%,18.9,14.4,+4.5,+6.3,-2.8,+9.1,+6.0
1920,DEN,Millsap,35%,20.0,18.8,+1.2,+8.9,-1.5,+10.4,+4.3
1920,DEN,Murray,54%,21.2,19.6,+1.5,+6.2,-2.6,+8.7,+3.9
1920,DEN,PorterJr.,26%,23.5,20.3,+3.2,+1.1,+2.5,-1.3,+1.7
1920,DEN,McRae,1%,19.9,10.5,+9.4,+16.9,+2.0,+14.9,+0.1
1920,DEN,Morris,46%,17.7,17.7,-0.1,+1.7,+2.5,-0.8,-0.3
1920,DEN,Harris,50%,11.7,15.0,-3.3,+3.4,+0.9,+2.5,-1.4
1920,DEN,Beasley,21%,12.6,15.6,-3.0,+1.6,+2.3,-0.6,-2.2
1920,DEN,Grant,53%,17.0,15.7,+1.3,-2.3,+7.1,-9.4,-2.3
1920,DEN,Daniels,2%,6.5,10.9,-4.4,+3.9,+2.1,+1.8,-2.3
1920,DEN,Plumlee,30%,22.3,24.2,-1.8,-2.5,+4.1,-6.5,-3.4
1920,DEN,Hernangomez,12%,8.5,12.9,-4.4,+0.9,+2.3,-1.4,-3.4
1920,DEN,Bates-Diop,3%,14.5,20.0,-5.6,-3.5,+2.3,-5.8,-5.6
1920,DEN,Cancar,1%,13.5,18.7,-5.2,-9.0,+2.3,-11.2,-7.2
1920,DEN,Dozier,12%,14.0,20.1,-6.2,-7.9,+3.4,-11.3,-7.9
1920,DEN,Craig,30%,12.6,18.3,-5.7,-8.0,+6.5,-14.6,-8.6
1920,DEN,Bol,2%,17.1,27.7,-10.7,-11.9,+2.5,-14.4,-11.9
1920,DEN,Vonleh,1%,20.9,32.8,-11.9,-9.8,+2.2,-12.0,-11.9
1920,DEN,Cook,1%,13.6,32.4,-18.8,-8.0,+2.2,-10.1,-15.9
1920,DEN,Vanderbilt,1%,8.4,26.5,-18.1,-20.4,+2.4,-22.8,-19.6
