Year,Team,Player,Min,Own,Opp,Net,On,Off,Net,Rating
2021,UTA,Gobert,63%,29.8,15.5,+14.3,+16.3,-2.4,+18.7,+15.7
2021,UTA,Conley,43%,24.5,17.1,+7.5,+17.8,+3.0,+14.9,+9.9
2021,UTA,Ingles,54%,20.4,13.3,+7.1,+12.0,+6.4,+5.6,+6.6
2021,UTA,Mitchell,51%,27.4,16.4,+11.0,+7.9,+10.9,-3.0,+6.3
2021,UTA,Niang,33%,14.7,17.2,-2.5,+14.9,+6.6,+8.3,+1.1
2021,UTA,Bogdanovic,64%,18.1,16.5,+1.6,+9.2,+9.8,-0.6,+0.9
2021,UTA,Clarkson,53%,22.1,19.9,+2.2,+8.1,+10.8,-2.8,+0.5
2021,UTA,O'Neale,65%,12.8,17.4,-4.6,+10.3,+7.8,+2.5,-2.2
2021,UTA,Oni,15%,8.3,15.9,-7.6,+8.7,+9.5,-0.8,-5.3
2021,UTA,Favors,30%,24.3,28.0,-3.7,+1.7,+12.7,-11.0,-6.2
2021,UTA,Forrest,9%,14.3,14.9,-0.6,-8.0,+11.0,-19.0,-6.7
2021,UTA,Brantley,4%,21.6,25.6,-4.0,-8.7,+10.1,-18.9,-9.0
2021,UTA,Hughes,2%,12.7,13.7,-1.0,-28.0,+10.1,-38.1,-10.7
2021,UTA,Ilyasova,4%,15.3,29.2,-13.8,+5.0,+9.6,-4.6,-10.8
2021,UTA,Thomas,4%,14.0,24.3,-10.2,-14.0,+10.3,-24.3,-14.9
2021,UTA,Azubuike,2%,10.9,21.7,-10.7,-58.2,+10.5,-68.6,-17.2
2021,UTA,Harrison,2%,8.3,20.7,-12.4,-51.1,+10.3,-61.4,-18.3
2021,UTA,Morgan,4%,11.1,37.7,-26.7,-36.5,+11.4,-47.9,-27.8
