Year,Team,Player,Min,Own,Opp,Net,On,Off,Net,Rating
0809,TOR,Bosh,74%,24.7,18.3,+6.3,-1.4,-6.8,+5.5,+6.0
0809,TOR,Calderon,59%,20.9,16.8,+4.2,-2.1,-3.8,+1.6,+3.2
0809,TOR,Moon,35%,15.9,14.5,+1.3,+0.8,-4.7,+5.5,+3.0
0809,TOR,Humphries,7%,18.4,17.7,+0.7,+0.0,-3.0,+3.0,+1.6
0809,TOR,Marion,24%,18.4,16.2,+2.2,-2.3,-3.0,+0.6,+1.6
0809,TOR,Parker,67%,13.7,14.9,-1.2,-1.7,-5.1,+3.4,+0.7
0809,TOR,Mensah-Bonsu,7%,14.8,18.7,-3.9,-2.0,-2.9,+0.9,-2.0
0809,TOR,O'Neal,31%,17.3,18.6,-1.3,-5.3,-1.7,-3.6,-2.2
0809,TOR,Douby,2%,18.7,18.5,+0.1,-8.5,-2.7,-5.8,-2.2
0809,TOR,O'Bryant,4%,14.9,24.0,-9.1,+3.9,-3.1,+7.0,-2.7
0809,TOR,Solomon,14%,14.0,18.0,-4.0,-5.0,-2.4,-2.6,-3.4
0809,TOR,Bargnani,62%,16.5,18.9,-2.4,-4.9,+0.5,-5.4,-3.6
0809,TOR,Ukic,22%,11.1,15.6,-4.6,-5.0,-2.2,-2.8,-3.9
0809,TOR,Graham,39%,13.5,19.3,-5.9,-4.0,-2.0,-1.9,-4.3
0809,TOR,Kapono,46%,10.1,16.8,-6.7,-3.6,-2.1,-1.5,-4.6
0809,TOR,Voskuhl,6%,0.9,24.5,-23.5,-0.2,-3.0,+2.8,-13.0
0809,TOR,Adams,1%,0.8,22.2,-21.4,-13.0,-2.7,-10.3,-17.0
0809,TOR,Banks,1%,4.7,20.4,-15.7,-26.1,-2.6,-23.5,-18.8
0809,TOR,Jawai,0%,-8.1,16.2,-24.3,-20.0,-2.7,-17.3,-21.5
