Year,Team,Player,Min,Own,Opp,Net,On,Off,Net,Rating
0708,CLE,James,76%,32.7,13.5,+19.2,+2.2,-8.4,+10.6,+15.8
0708,CLE,Ilgauskas,56%,21.1,15.2,+5.8,+1.2,-2.3,+3.5,+4.9
0708,CLE,Smith,15%,16.7,16.1,+0.6,+4.5,-1.2,+5.7,+2.7
0708,CLE,West,20%,15.9,16.0,-0.1,+1.8,-0.9,+2.8,+1.1
0708,CLE,Szczerbiak,14%,11.8,13.2,-1.4,+1.1,-0.6,+1.7,-0.2
0708,CLE,Varejao,33%,13.6,17.3,-3.7,+2.7,-1.8,+4.5,-0.4
0708,CLE,Gibson,44%,13.3,17.6,-4.3,+2.6,-2.7,+5.3,-0.5
0708,CLE,Wallace,15%,13.9,15.9,-2.1,-0.1,-0.4,+0.3,-1.1
0708,CLE,Dickens,0%,7.8,7.3,+0.4,-4.1,-0.3,-3.7,-1.2
0708,CLE,Da.Jones,34%,12.9,19.2,-6.3,+2.2,-1.7,+3.9,-2.2
0708,CLE,Marshall,4%,9.6,11.3,-1.7,-4.3,-0.2,-4.1,-2.7
0708,CLE,Gooden,39%,14.3,19.4,-5.1,-1.3,+0.2,-1.5,-3.6
0708,CLE,D.Brown,44%,12.9,18.1,-5.2,-1.1,+0.3,-1.4,-3.7
0708,CLE,Hughes,30%,13.4,16.8,-3.4,-4.3,+1.4,-5.7,-4.3
0708,CLE,Pavlovic,30%,8.4,16.5,-8.0,-2.3,+0.5,-2.8,-6.0
0708,CLE,Dw.Jones,12%,12.1,22.6,-10.5,-4.8,+0.2,-5.0,-8.3
0708,CLE,Newble,16%,11.3,17.6,-6.3,-12.5,+2.0,-14.6,-9.6
0708,CLE,Snow,8%,3.5,18.2,-14.7,-11.3,+0.6,-11.9,-13.6
0708,CLE,Thomas,1%,0.8,18.9,-18.1,-8.6,-0.3,-8.3,-14.2
0708,CLE,S.Brown,5%,9.4,24.3,-15.0,-13.9,+0.4,-14.3,-14.7
0708,CLE,Simmons,2%,2.8,20.3,-17.5,-16.9,-0.1,-16.8,-17.2
0708,CLE,Nichols,1%,-11.2,31.1,-42.3,-40.6,-0.1,-40.5,-41.5
