Year,Team,Player,Min,Own,Opp,Production_Net,On,Off,Net,Rating
1718,MIA,Whiteside,34%,28.3,18.5,+9.9,-2.8,+2.2,-4.9,+4.9
1718,MIA,Olynyk,45%,20.9,21.4,-0.5,+6.4,-4.3,+10.7,+3.2
1718,MIA,Ellington,51%,14.7,14.8,-0.1,+3.0,-2.2,+5.3,+1.7
1718,MIA,Dragic,60%,17.7,15.9,+1.9,+0.4,+0.5,-0.1,+1.2
1718,MIA,Richardson,68%,15.7,14.6,+1.1,+0.8,-0.1,+0.9,+1.0
1718,MIA,WilliamsJr.,0%,-0.8,-12.3,+11.6,+70.5,+0.3,+70.2,+0.2
1718,MIA,Hammons,0%,0.0,0.0,+0.0,+0.0,+0.5,-0.5,+0.0
1718,MIA,T.Johnson,51%,13.4,15.2,-1.8,+1.1,-0.2,+1.2,-0.8
1718,MIA,J.Johnson,49%,16.3,17.3,-1.0,+0.0,+0.9,-0.9,-1.0
1718,MIA,Winslow,42%,13.7,16.1,-2.3,+0.7,+0.3,+0.4,-1.4
1718,MIA,Adebayo,34%,18.5,19.5,-1.0,-1.1,+1.3,-2.4,-1.5
1718,MIA,McGruder,8%,13.9,21.2,-7.3,+5.2,+0.1,+5.1,-3.2
1718,MIA,Wade,12%,15.3,19.2,-3.9,-4.3,+1.1,-5.4,-4.4
1718,MIA,Waiters,23%,12.2,16.1,-3.9,-4.5,+2.0,-6.5,-4.8
1718,MIA,Haslem,2%,2.1,8.1,-5.9,-2.8,+0.5,-3.3,-5.1
1718,MIA,Mickey,7%,12.9,17.6,-4.8,-5.4,+0.9,-6.3,-5.3
1718,MIA,JonesJr.,5%,9.8,16.7,-6.9,-7.9,+0.9,-8.8,-7.6
1718,MIA,WaltonJr.,4%,13.5,22.8,-9.3,-10.2,+0.9,-11.1,-9.9
1718,MIA,White,2%,10.5,26.3,-15.8,-0.6,+0.5,-1.1,-10.9
1718,MIA,Babbitt,4%,1.6,16.8,-15.2,-4.1,+0.6,-4.7,-11.7
