Year,Team,Player,Min,Own,Opp,Production_Net,On,Off,Net,Rating
1213,NOH,Sims,0%,31.7,-18.5,+50.2,+10.0,-3.9,+13.9,+38.1
1213,NOH,Davis,47%,23.2,18.9,+4.3,-4.0,-3.7,-0.3,+2.7
1213,NOH,Gordon,32%,15.5,13.9,+1.6,-1.4,-5.0,+3.5,+2.2
1213,NOH,Lopez,54%,20.1,17.7,+2.4,-3.2,-4.6,+1.4,+2.1
1213,NOH,Aminu,52%,14.8,14.9,-0.1,-1.8,-6.1,+4.3,+1.4
1213,NOH,Anderson,63%,18.8,16.0,+2.8,-4.9,-2.0,-2.9,+0.9
1213,NOH,Smith,22%,17.6,17.9,-0.4,-3.8,-3.8,+0.0,-0.2
1213,NOH,Vasquez,68%,16.9,18.3,-1.4,-3.2,-5.1,+1.9,-0.3
1213,NOH,Amundson,5%,12.5,16.4,-3.9,-3.7,-3.9,+0.2,-2.6
1213,NOH,Roberts,33%,14.9,17.2,-2.3,-6.2,-2.6,-3.6,-2.7
1213,NOH,Thomas,16%,10.7,15.4,-4.7,-3.9,-3.8,-0.0,-3.1
1213,NOH,Mason,31%,10.4,18.1,-7.7,+0.0,-5.6,+5.6,-3.3
1213,NOH,Rivers,36%,5.7,16.0,-10.4,-5.4,-3.0,-2.3,-7.7
1213,NOH,Miller,18%,6.6,18.5,-11.9,-3.9,-3.8,-0.1,-8.0
1213,NOH,Henry,16%,7.7,17.8,-10.1,-11.0,-2.5,-8.5,-9.5
1213,NOH,McGuire,4%,9.9,18.5,-8.7,-18.3,-3.3,-15.0,-10.8
1213,NOH,Warrick,0%,30.1,31.6,-1.5,-33.2,-3.8,-29.4,-10.8
1213,NOH,Harris,3%,-8.1,17.4,-25.5,-1.3,-3.9,+2.6,-16.1
1213,NOH,Sloan,0%,-11.6,21.5,-33.1,-45.7,-3.8,-41.9,-36.0
