Year,Team,Player,Min,Own,Opp,Production_Net,On,Off,Net,Rating
1819,IND,Leaf,13%,21.0,11.9,+9.2,+4.1,+3.3,+0.9,+6.4
1819,IND,Oladipo,29%,22.0,14.1,+7.9,+5.4,+2.6,+2.9,+6.2
1819,IND,Sabonis,47%,27.4,21.3,+6.1,+5.2,+1.8,+3.4,+5.2
1819,IND,Bogdanovic,65%,20.2,17.2,+3.0,+3.4,+3.4,-0.1,+2.0
1819,IND,Collison,54%,20.8,18.6,+2.1,+2.8,+4.1,-1.4,+1.0
1819,IND,Joseph,52%,13.7,14.7,-1.0,+5.1,+1.5,+3.7,+0.6
1819,IND,Holiday,16%,14.9,17.4,-2.5,+7.6,+2.6,+5.0,+0.0
1819,IND,Wilcox,0%,0.0,0.0,+0.0,+0.0,+3.4,-3.4,+0.0
1819,IND,Moore,0%,0.0,0.0,+0.0,+0.0,+3.4,-3.4,+0.0
1819,IND,Turner,54%,22.3,21.9,+0.4,+2.7,+4.2,-1.4,-0.2
1819,IND,McDermott,34%,14.3,16.3,-2.0,+4.7,+2.7,+1.9,-0.7
1819,IND,Evans,36%,14.3,14.6,-0.3,+2.1,+4.1,-2.0,-0.9
1819,IND,T.Young,63%,16.9,18.0,-1.1,+2.7,+4.6,-1.9,-1.3
1819,IND,Reed,1%,10.4,26.4,-15.9,+20.5,+3.2,+17.3,-4.9
1819,IND,Matthews,18%,11.3,15.6,-4.3,-3.4,+4.9,-8.3,-5.6
1819,IND,O'Quinn,9%,21.1,28.0,-6.9,+0.7,+3.7,-3.0,-5.6
1819,IND,Johnson,2%,8.2,18.9,-10.7,+0.8,+3.4,-2.7,-8.0
1819,IND,Sumner,5%,9.3,16.8,-7.5,-7.8,+4.0,-11.8,-8.9
1819,IND,Anigbogu,0%,-8.3,83.8,-92.2,-18.0,+3.4,-21.4,-68.6
