Year,Team,Player,Min,Own,Opp,Net,On,Off,Net,Rating
0910,ATL,Horford,72%,21.7,16.2,+5.5,+7.7,-3.2,+10.9,+7.6
0910,ATL,Josh.Smith,72%,23.5,17.8,+5.6,+6.6,-0.5,+7.1,+6.2
0910,ATL,Johnson,73%,21.6,14.2,+7.4,+5.8,+1.6,+4.2,+6.1
0910,ATL,Crawford,62%,20.6,16.4,+4.2,+5.0,+4.1,+0.9,+2.9
0910,ATL,Bibby,55%,14.3,17.0,-2.7,+7.9,+0.6,+7.3,+1.3
0910,ATL,Williams,62%,14.7,15.8,-1.1,+4.7,+4.5,+0.2,-0.6
0910,ATL,Pachulia,27%,14.7,17.4,-2.6,-0.6,+6.6,-7.2,-4.4
0910,ATL,Evans,33%,13.6,19.7,-6.0,-0.4,+7.1,-7.5,-6.6
0910,ATL,West,4%,11.3,14.0,-2.7,-7.8,+5.1,-12.9,-6.7
0910,ATL,Teague,18%,12.5,18.8,-6.4,-2.7,+6.2,-8.9,-7.4
0910,ATL,Hunter,1%,9.0,4.2,+4.8,-21.8,+4.8,-26.7,-7.8
0910,ATL,Joe.Smith,15%,12.8,23.0,-10.3,-1.4,+5.7,-7.0,-9.0
0910,ATL,Morris,3%,16.4,26.5,-10.1,-5.8,+5.0,-10.7,-10.3
0910,ATL,Collins,3%,1.4,15.1,-13.7,-4.2,+4.9,-9.1,-11.8
