Year,Team,Player,Min,Own,Opp,Net,On,Off,Net,Rating
1314,BOS,Blue,0%,0.3,-0.5,+0.8,+19.8,-4.5,+24.4,+8.7
1314,BOS,Brooks,2%,12.1,12.7,-0.6,+7.9,-4.7,+12.5,+3.8
1314,BOS,Crawford,30%,16.7,11.7,+5.0,-3.6,-4.8,+1.2,+3.7
1314,BOS,Lee,13%,15.6,14.8,+0.9,-3.7,-4.6,+0.8,+0.9
1314,BOS,Sullinger,52%,17.4,20.4,-3.0,-0.4,-8.8,+8.4,+0.8
1314,BOS,Humphries,35%,19.9,17.9,+2.0,-6.1,-3.5,-2.6,+0.5
1314,BOS,Johnson,20%,11.5,14.6,-3.1,+0.7,-5.7,+6.5,+0.1
1314,BOS,Bradley,47%,13.4,15.8,-2.5,-3.3,-5.5,+2.2,-0.9
1314,BOS,Bayless,26%,13.1,13.8,-0.7,-6.0,-3.9,-2.1,-1.1
1314,BOS,Bogans,1%,10.9,12.4,-1.5,-5.2,-4.4,-0.8,-1.3
1314,BOS,Olynyk,35%,16.3,22.5,-6.2,-0.2,-6.8,+6.6,-1.9
1314,BOS,Pressey,29%,9.3,14.6,-5.4,-1.1,-5.8,+4.8,-2.0
1314,BOS,Green,71%,13.8,14.4,-0.5,-6.0,-0.6,-5.4,-2.2
1314,BOS,Wallace,36%,11.0,14.3,-3.3,-5.8,-3.7,-2.1,-2.9
1314,BOS,Rondo,25%,16.4,18.8,-2.5,-8.3,-3.2,-5.1,-3.4
1314,BOS,Bass,57%,16.2,18.4,-2.2,-8.5,+0.9,-9.4,-4.6
1314,BOS,Faverani,12%,11.9,19.1,-7.2,-9.4,-3.7,-5.7,-6.7
1314,BOS,Babb,3%,3.7,13.0,-9.3,-6.1,-4.4,-1.8,-6.8
1314,BOS,Anthony,4%,8.8,15.1,-6.4,-12.2,-4.1,-8.1,-6.9
