Year,Team,Player,Min,Own,Opp,Production_Net,On,Off,Net,Rating
1213,LAL,Bryant,76%,24.2,13.6,+10.6,+2.2,-2.3,+4.5,+8.5
1213,LAL,Howard,69%,21.1,14.8,+6.4,+2.4,-1.6,+4.1,+5.6
1213,LAL,Gasol,42%,17.8,16.4,+1.4,+2.9,-0.1,+3.0,+1.9
1213,LAL,WorldPeace,64%,13.1,14.5,-1.4,+3.7,-3.3,+7.0,+1.4
1213,LAL,Jamison,41%,16.3,15.4,+0.9,+0.5,+1.6,-1.2,+0.2
1213,LAL,Nash,41%,16.9,17.7,-0.7,+1.1,+1.2,-0.2,-0.5
1213,LAL,Meeks,42%,11.8,13.8,-2.0,+1.6,+0.8,+0.8,-1.1
1213,LAL,Hill,12%,19.7,20.6,-0.9,-3.4,+1.7,-5.1,-2.3
1213,LAL,Blake,30%,12.4,18.2,-5.8,+1.2,+1.1,+0.0,-3.9
1213,LAL,Clark,34%,13.2,16.6,-3.4,-2.9,+3.3,-6.2,-4.3
1213,LAL,Morris,17%,8.1,15.6,-7.5,-1.1,+1.6,-2.7,-5.9
1213,LAL,Duhon,21%,8.5,18.5,-10.0,-0.5,+1.6,-2.1,-7.4
1213,LAL,Ebanks,5%,6.0,21.6,-15.5,-5.4,+1.5,-6.9,-12.6
1213,LAL,Sacre,5%,3.2,23.9,-20.7,-12.3,+1.9,-14.2,-18.6
1213,LAL,Goudelock,0%,-8.2,7.2,-15.4,-92.9,+1.3,-94.2,-41.7
1213,LAL,Johnson-Odom,0%,-9.8,22.6,-32.4,-68.8,+1.3,-70.0,-44.9
