Year,Team,Player,Min,Own,Opp,Net,On,Off,Net,Rating
2122,SAS,Murray,60%,27.9,20.3,+7.6,+1.1,-1.3,+2.4,+5.9
2122,SAS,Johnson,61%,19.0,16.1,+2.9,+1.5,-2.0,+3.6,+3.1
2122,SAS,Poeltl,50%,25.3,23.5,+1.8,+2.9,-2.6,+5.5,+3.0
2122,SAS,White,38%,19.5,17.4,+2.1,+1.1,-0.4,+1.5,+1.9
2122,SAS,Richardson,13%,17.3,18.4,-1.1,+6.4,-0.8,+7.2,+1.6
2122,SAS,Vassell,49%,16.6,15.6,+1.0,+0.8,-0.5,+1.3,+1.1
2122,SAS,Cacok,3%,25.1,13.3,+11.8,-0.4,+0.1,-0.5,+0.8
2122,SAS,Satoransky,0%,10.6,-9.1,+19.7,+15.7,+0.1,+15.6,+0.2
2122,SAS,Bates-Diop,24%,15.6,15.4,+0.1,+0.3,+0.1,+0.2,+0.1
2122,SAS,Langford,1%,10.6,16.3,-5.7,+15.0,-0.0,+15.0,+0.0
2122,SAS,Hernangomez,1%,11.6,8.8,+2.8,-1.9,+0.1,-2.1,+0.0
2122,SAS,Jones,29%,18.7,20.0,-1.3,-0.8,+0.5,-1.3,-1.3
2122,SAS,Collins,13%,20.3,24.8,-4.5,+3.7,-0.4,+4.1,-1.6
2122,SAS,WalkerIV,41%,15.5,16.4,-0.9,-2.5,+1.9,-4.3,-2.0
2122,SAS,Forbes,17%,15.5,16.8,-1.3,-3.0,+0.8,-3.7,-2.1
2122,SAS,Landale,15%,19.7,23.1,-3.4,-1.4,+0.4,-1.8,-2.8
2122,SAS,McDermott,31%,14.2,19.2,-5.0,-1.4,+0.8,-2.3,-4.1
2122,SAS,Wieskamp,5%,8.9,15.5,-6.6,+0.0,+0.1,-0.1,-4.5
2122,SAS,Eubanks,15%,19.7,25.0,-5.2,-6.1,+1.2,-7.3,-5.9
2122,SAS,Morris,0%,-14.1,10.2,-24.3,+25.6,+0.0,+25.6,-7.6
2122,SAS,Primo,24%,8.9,19.1,-10.2,-4.2,+1.5,-5.7,-8.7
2122,SAS,T.Young,9%,18.9,32.5,-13.6,-3.9,+0.5,-4.5,-10.6
2122,SAS,Lamb,0%,-0.2,37.8,-38.0,+33.2,+0.1,+33.1,-15.3
2122,SAS,T.Johnson,1%,4.4,35.3,-30.9,-14.1,+0.3,-14.4,-25.4
