Year,Team,Player,Min,Own,Opp,Production_Net,On,Off,Net,Rating
1516,MEM,Stepheson,2%,16.9,5.7,+11.2,-4.8,-2.2,-2.6,+6.6
1516,MEM,Conley,44%,21.1,17.6,+3.6,+1.9,-5.5,+7.3,+4.8
1516,MEM,Gasol,45%,19.4,15.1,+4.3,+0.3,-4.3,+4.6,+4.4
1516,MEM,Stephenson,17%,18.7,13.1,+5.7,-1.9,-2.3,+0.3,+3.9
1516,MEM,Chalmers,32%,19.7,17.2,+2.5,+0.8,-3.6,+4.5,+3.1
1516,MEM,Randolph,51%,20.1,17.8,+2.3,-0.3,-4.2,+3.9,+2.8
1516,MEM,Lee,38%,12.8,13.2,-0.4,+1.5,-4.4,+5.9,+1.7
1516,MEM,Jeff.Green,39%,14.7,15.4,-0.8,-1.0,-3.0,+2.0,+0.1
1516,MEM,Wright,5%,20.2,14.6,+5.6,-12.7,-1.6,-11.0,+0.1
1516,MEM,Allen,41%,14.2,15.5,-1.3,-2.5,-2.0,-0.5,-1.0
1516,MEM,Carter,25%,13.9,16.2,-2.3,-1.8,-2.4,+0.6,-1.4
1516,MEM,Ja.Green,36%,16.0,19.8,-3.8,-1.5,-2.7,+1.2,-2.1
1516,MEM,Udrih,3%,13.3,15.4,-2.1,-7.1,-2.1,-5.1,-3.1
1516,MEM,Munford,6%,10.8,15.4,-4.6,-4.7,-2.1,-2.6,-4.0
1516,MEM,Ennis,1%,19.9,13.0,+6.9,-29.1,-2.0,-27.1,-4.4
1516,MEM,Adams,0%,19.1,33.4,-14.3,+12.9,-2.3,+15.1,-4.5
1516,MEM,Andersen,9%,16.5,21.9,-5.4,-7.2,-1.7,-5.5,-5.4
1516,MEM,Barnes,55%,12.8,18.5,-5.7,-4.7,+0.8,-5.5,-5.6
1516,MEM,Martin,10%,15.1,22.3,-7.2,-4.9,-1.9,-3.0,-5.8
1516,MEM,McCallum,6%,8.1,18.2,-10.1,-1.8,-2.3,+0.5,-6.6
1516,MEM,Farmar,7%,14.2,20.5,-6.3,-10.5,-1.6,-9.0,-7.2
1516,MEM,Williams,1%,4.7,14.0,-9.3,-5.4,-2.2,-3.2,-7.2
1516,MEM,Hollins,10%,14.1,20.8,-6.7,-15.1,-0.7,-14.4,-9.3
1516,MEM,Hairston,9%,6.0,19.0,-13.0,-8.2,-1.6,-6.6,-10.8
1516,MEM,Weber,4%,9.1,27.0,-18.0,-20.8,-1.4,-19.4,-18.4
1516,MEM,Smith,2%,11.3,31.2,-19.9,-29.7,-1.8,-27.9,-22.6
