Year,Team,Player,Min,Own,Opp,Net,On,Off,Net,Rating
1011,SAS,Ginobili,61%,23.2,12.7,+10.5,+10.7,-2.2,+12.9,+11.3
1011,SAS,Duncan,55%,23.6,13.9,+9.7,+10.2,+0.3,+9.9,+9.8
1011,SAS,Green,2%,14.0,8.8,+5.2,+9.4,+5.6,+3.8,+4.7
1011,SAS,Parker,64%,21.7,15.6,+6.1,+5.8,+5.4,+0.4,+4.2
1011,SAS,Owens,1%,13.1,11.2,+1.9,+6.2,+5.7,+0.5,+1.4
1011,SAS,Hill,54%,15.6,14.4,+1.2,+6.3,+4.9,+1.4,+1.3
1011,SAS,Jefferson,62%,13.3,12.3,+0.9,+5.7,+5.6,+0.1,+0.6
1011,SAS,Bonner,36%,14.6,17.2,-2.7,+8.5,+4.1,+4.5,-0.3
1011,SAS,Jeffers,0%,-1.0,2.0,-3.0,+5.9,+5.7,+0.2,-2.0
1011,SAS,Novak,5%,19.0,16.2,+2.8,-5.4,+6.3,-11.6,-2.0
1011,SAS,Neal,43%,13.9,15.4,-1.5,+2.5,+8.1,-5.6,-2.9
1011,SAS,Blair,44%,18.6,22.2,-3.7,+3.7,+7.2,-3.4,-3.6
1011,SAS,McDyess,35%,13.9,18.4,-4.5,+4.6,+6.3,-1.7,-3.6
1011,SAS,Splitter,19%,17.4,19.0,-1.6,-1.6,+7.4,-9.0,-4.0
1011,SAS,Simmons,0%,-6.9,10.3,-17.3,+18.8,+5.6,+13.1,-7.1
1011,SAS,Udoka,3%,5.6,12.3,-6.6,-5.5,+6.1,-11.6,-8.3
1011,SAS,Anderson,7%,8.9,19.8,-10.9,-8.2,+6.8,-15.0,-12.3
1011,SAS,Quinn,7%,7.7,22.1,-14.4,-5.9,+6.6,-12.5,-13.7
1011,SAS,Gee,0%,-3.0,7.7,-10.7,-30.1,+5.8,-36.0,-19.1
1011,SAS,Temple,1%,-0.0,34.2,-34.2,-39.9,+5.9,-45.8,-38.1
