Year,Team,Player,Min,Own,Opp,Production_Net,On,Off,Net,Rating
0910,DAL,Nowitzki,76%,25.9,16.5,+9.4,+5.5,-6.2,+11.7,+10.3
0910,DAL,Kidd,72%,19.3,16.8,+2.5,+4.6,-2.3,+6.9,+4.3
0910,DAL,Beaubois,18%,20.8,15.7,+5.1,+3.8,+2.5,+1.3,+3.6
0910,DAL,Marion,60%,16.6,14.6,+2.0,+4.8,-0.4,+5.1,+3.3
0910,DAL,Terry,64%,18.6,15.0,+3.6,+3.3,+1.5,+1.8,+2.9
0910,DAL,Butler,23%,16.0,12.2,+3.8,+3.3,+2.5,+0.8,+2.6
0910,DAL,Haywood,19%,18.2,17.0,+1.1,+6.2,+1.9,+4.3,+2.4
0910,DAL,Dampier,32%,15.8,18.4,-2.6,+5.9,+1.2,+4.7,+0.3
0910,DAL,Thomas,7%,17.1,18.6,-1.6,-2.2,+3.1,-5.3,-3.1
0910,DAL,Howard,21%,13.5,17.1,-3.6,-2.0,+3.9,-6.0,-4.5
0910,DAL,Singleton,5%,11.7,16.3,-4.6,-1.6,+2.9,-4.5,-4.6
0910,DAL,Barea,39%,14.5,19.1,-4.6,-1.4,+5.3,-6.7,-5.5
0910,DAL,Humphries,8%,16.7,21.2,-4.4,-4.0,+3.3,-7.2,-5.5
0910,DAL,Gooden,26%,18.2,20.5,-2.3,-5.1,+5.4,-10.5,-5.6
0910,DAL,Najera,12%,10.3,20.3,-10.1,+3.7,+2.6,+1.1,-5.6
0910,DAL,Ross,8%,6.1,16.4,-10.2,-5.1,+3.3,-8.4,-9.5
0910,DAL,Carroll,3%,8.2,21.1,-12.9,-5.2,+2.9,-8.1,-11.0
0910,DAL,Stevenson,7%,3.8,14.8,-11.0,-7.9,+3.5,-11.4,-11.1
