Year,Team,Player,Min,Own,Opp,Net,On,Off,Net,Rating
1415,CLE,James,63%,27.5,11.3,+16.3,+10.4,-5.7,+16.1,+16.2
1415,CLE,Irving,69%,22.6,17.0,+5.6,+7.4,-2.2,+9.6,+6.9
1415,CLE,Love,64%,20.3,17.2,+3.1,+7.5,-1.0,+8.6,+4.9
1415,CLE,Mozgov,29%,20.2,20.9,-0.7,+12.3,+1.2,+11.1,+3.2
1415,CLE,JR.Smith,37%,15.2,13.9,+1.3,+7.7,+2.5,+5.2,+2.6
1415,CLE,Shumpert,23%,11.8,11.9,-0.1,+8.8,+3.1,+5.7,+1.8
1415,CLE,Thompson,56%,16.9,16.1,+0.8,+4.8,+4.0,+0.7,+0.8
1415,CLE,Varejao,16%,19.2,20.6,-1.4,+0.4,+5.2,-4.9,-2.6
1415,CLE,Marion,28%,11.8,14.8,-3.0,+2.2,+5.3,-3.1,-3.0
1415,CLE,Dellavedova,35%,8.8,13.9,-5.0,+1.3,+6.1,-4.8,-5.0
1415,CLE,Waiters,20%,12.4,17.8,-5.3,-3.6,+6.5,-10.1,-6.9
1415,CLE,Jones,17%,11.5,19.2,-7.7,-8.0,+7.0,-14.9,-10.1
1415,CLE,Miller,18%,4.8,17.6,-12.7,-4.9,+6.5,-11.3,-12.3
1415,CLE,Haywood,3%,9.6,17.0,-7.4,-20.2,+5.2,-25.4,-13.4
1415,CLE,Harris,12%,5.5,20.3,-14.7,-10.0,+6.5,-16.5,-15.3
1415,CLE,Perkins,4%,4.8,16.6,-11.9,-17.3,+5.4,-22.7,-15.5
1415,CLE,Cherry,2%,5.7,25.2,-19.5,-4.8,+4.6,-9.5,-16.2
1415,CLE,Kirk,0%,8.3,18.7,-10.4,-48.1,+4.6,-52.7,-16.9
1415,CLE,Price,2%,7.7,20.9,-13.2,-24.4,+5.1,-29.5,-18.6
1415,CLE,Amundson,2%,4.0,23.5,-19.5,-12.1,+4.8,-16.9,-18.7
