Year,Team,Player,Min,Own,Opp,Net,On,Off,Net,Rating
1112,NYK,Jordan,3%,19.1,14.1,+5.0,+11.1,+2.9,+8.2,+6.1
1112,NYK,Anthony,59%,21.1,12.1,+9.0,+2.8,+3.8,-1.0,+5.7
1112,NYK,Novak,32%,16.2,12.6,+3.6,+8.3,+0.8,+7.5,+4.9
1112,NYK,Chandler,65%,20.0,13.4,+6.7,+2.9,+3.6,-0.7,+4.2
1112,NYK,Harrellson,17%,14.4,11.6,+2.7,+8.5,+2.1,+6.5,+4.0
1112,NYK,Lin,30%,20.0,17.7,+2.3,+7.2,+1.5,+5.8,+3.5
1112,NYK,Fields,59%,12.3,12.9,-0.6,+5.5,-0.2,+5.7,+1.5
1112,NYK,Smith,30%,15.2,15.6,-0.4,+4.7,+2.5,+2.1,+0.5
1112,NYK,Stoudemire,48%,17.9,15.5,+2.4,-1.4,+7.4,-8.8,-1.3
1112,NYK,Shumpert,54%,10.8,14.5,-3.7,+3.0,+3.4,-0.4,-2.6
1112,NYK,Jeffries,23%,11.4,15.2,-3.8,+1.4,+3.7,-2.2,-3.3
1112,NYK,Davis,19%,9.6,15.8,-6.3,+3.5,+3.1,+0.4,-4.1
1112,NYK,Walker,19%,8.2,14.9,-6.7,-0.6,+4.1,-4.7,-6.0
1112,NYK,Balkman,4%,14.8,22.5,-7.7,+0.0,+3.3,-3.3,-6.2
1112,NYK,Douglas,21%,6.1,14.7,-8.6,-0.8,+4.2,-5.0,-7.4
1112,NYK,Bibby,17%,7.8,17.6,-9.8,-3.1,+4.5,-7.6,-9.1
1112,NYK,Gadzuric,0%,-4.6,37.6,-42.2,-7.2,+3.2,-10.5,-31.6
