Year,Team,Player,Min,Own,Opp,Net,On,Off,Net,Rating
2122,TOR,Siakam,65%,25.3,19.9,+5.4,+4.8,-2.3,+7.1,+6.0
2122,TOR,VanVleet,62%,21.6,16.8,+4.9,+4.3,-0.8,+5.1,+4.9
2122,TOR,TrentJr.,62%,18.2,15.3,+2.9,+3.4,+0.6,+2.8,+2.9
2122,TOR,Boucher,43%,22.0,22.0,-0.0,+5.5,-0.0,+5.5,+1.8
2122,TOR,Barnes,66%,20.2,17.4,+2.8,+1.2,+4.4,-3.2,+0.8
2122,TOR,Anunoby,43%,18.4,19.4,-1.0,+3.9,+1.1,+2.7,+0.3
2122,TOR,Achiuwa,43%,15.8,17.6,-1.9,+2.0,+2.5,-0.5,-1.4
2122,TOR,Champagnie,7%,16.4,22.2,-5.7,+8.9,+1.8,+7.1,-1.5
2122,TOR,Flynn,13%,14.7,15.7,-1.0,-2.6,+3.1,-5.6,-2.6
2122,TOR,Dragic,2%,16.9,14.0,+3.0,-12.2,+2.6,-14.8,-3.0
2122,TOR,Birch,25%,15.9,20.6,-4.7,+1.0,+2.7,-1.7,-3.7
2122,TOR,T.Young,12%,15.4,22.9,-7.5,+5.1,+1.9,+3.2,-3.9
2122,TOR,Banton,17%,12.6,18.9,-6.4,+2.4,+2.3,+0.1,-4.2
2122,TOR,Watanabe,11%,14.4,18.0,-3.7,-5.7,+3.3,-9.0,-5.5
2122,TOR,Wilson,1%,35.1,35.5,-0.4,-16.3,+2.6,-18.9,-6.6
2122,TOR,Brooks,4%,10.5,18.1,-7.7,-3.5,+2.6,-6.1,-7.1
2122,TOR,Mykhailiuk,18%,12.1,18.4,-6.3,-5.2,+4.0,-9.2,-7.3
2122,TOR,Johnson,0%,-30.4,-30.4,+0.0,-60.6,+2.3,-63.0,-10.0
2122,TOR,Oturu,1%,16.6,21.0,-4.4,-43.4,+2.6,-46.0,-12.9
2122,TOR,Bonga,2%,10.6,29.0,-18.4,-23.4,+2.8,-26.1,-21.0
2122,TOR,Morgan,1%,11.3,36.8,-25.5,-44.5,+2.6,-47.2,-27.0
2122,TOR,Waters,1%,6.6,40.3,-33.7,-26.8,+2.6,-29.4,-32.3
2122,TOR,Dekker,0%,-96.1,99.0,-195.1,-480.0,+2.4,-482.4,-140.1
