Year,Team,Player,Min,Own,Opp,Production_Net,On,Off,Net,Rating
2122,MIA,Butler,49%,29.5,14.8,+14.7,+6.2,+2.9,+3.3,+10.9
2122,MIA,Adebayo,46%,27.5,16.7,+10.8,+8.1,+1.4,+6.7,+9.4
2122,MIA,Herro,54%,20.7,15.9,+4.8,+5.5,+3.4,+2.1,+3.9
2122,MIA,Lowry,54%,18.9,17.4,+1.5,+5.7,+3.1,+2.7,+1.9
2122,MIA,Yurtseven,18%,22.0,20.6,+1.4,+4.4,+4.5,-0.1,+0.9
2122,MIA,Caleb.Martin,35%,15.7,15.9,-0.2,+5.7,+3.9,+1.7,+0.4
2122,MIA,Oladipo,4%,21.3,12.2,+9.2,-1.4,+4.8,-6.2,+0.4
2122,MIA,Stauskas,1%,17.0,24.7,-7.7,+33.8,+4.3,+29.5,+0.0
2122,MIA,Strus,40%,16.1,17.6,-1.6,+5.3,+4.0,+1.3,-0.6
2122,MIA,Okpala,6%,13.0,12.9,+0.1,+1.2,+4.7,-3.5,-1.1
2122,MIA,Tucker,50%,14.2,17.6,-3.3,+5.7,+3.4,+2.3,-1.5
2122,MIA,Dedmon,27%,19.9,22.9,-3.0,+2.1,+5.4,-3.3,-3.1
2122,MIA,Robinson,52%,13.3,16.8,-3.5,+2.5,+6.6,-4.2,-3.7
2122,MIA,Vincent,40%,13.3,18.0,-4.7,+3.1,+5.4,-2.4,-3.9
2122,MIA,Morris,8%,12.3,20.3,-8.0,+3.1,+4.6,-1.5,-5.8
2122,MIA,Highsmith,4%,8.7,12.7,-4.0,-11.2,+5.2,-16.4,-8.2
2122,MIA,Mulder,1%,13.4,24.5,-11.2,+1.1,+4.5,-3.4,-8.6
2122,MIA,Garrett,3%,5.6,20.2,-14.6,+6.5,+4.4,+2.1,-9.0
2122,MIA,Haslem,2%,11.2,18.2,-7.0,-8.9,+4.8,-13.7,-9.2
2122,MIA,Guy,5%,12.2,19.7,-7.5,-13.1,+5.4,-18.5,-11.2
2122,MIA,Silva,2%,15.0,29.7,-14.7,-13.1,+4.9,-18.0,-15.8
2122,MIA,Smart,1%,19.9,38.2,-18.3,-16.2,+4.7,-20.9,-19.2
