Year,Team,Player,Min,Own,Opp,Net,On,Off,Net,Rating
1314,ORL,Thomas,1%,5.7,8.3,-2.6,+15.7,-5.5,+21.2,+5.4
1314,ORL,O'Quinn,30%,17.8,16.4,+1.4,-1.2,-7.1,+5.9,+2.9
1314,ORL,Vucevic,45%,20.3,19.1,+1.2,-4.7,-5.9,+1.2,+1.2
1314,ORL,Lamb,17%,7.8,10.6,-2.8,-0.1,-6.5,+6.3,+0.2
1314,ORL,Oladipo,62%,14.3,14.8,-0.5,-5.1,-5.7,+0.6,-0.1
1314,ORL,Afflalo,64%,16.9,15.8,+1.1,-6.9,-2.7,-4.2,-0.6
1314,ORL,Harris,46%,17.7,18.9,-1.2,-6.0,-4.8,-1.2,-1.2
1314,ORL,Moore,38%,11.7,15.2,-3.4,-4.7,-5.8,+1.0,-1.9
1314,ORL,Davis,34%,14.6,18.6,-4.1,-4.4,-5.9,+1.5,-2.2
1314,ORL,Nelson,55%,14.6,17.7,-3.1,-6.1,-4.5,-1.5,-2.6
1314,ORL,Price,9%,7.9,13.8,-5.9,-2.7,-5.6,+3.0,-3.0
1314,ORL,Harkless,49%,12.7,16.2,-3.5,-7.5,-3.3,-4.2,-3.8
1314,ORL,Maxiell,12%,8.7,15.4,-6.8,-8.8,-4.9,-3.9,-5.8
1314,ORL,Nicholson,29%,10.4,18.6,-8.2,-6.2,-5.0,-1.2,-5.9
1314,ORL,Dedmon,6%,13.5,24.5,-11.0,-5.7,-5.3,-0.4,-7.5
1314,ORL,Jones,2%,6.2,20.2,-14.0,-14.1,-5.2,-8.9,-12.3
