Year,Team,Player,Min,Own,Opp,Production_Net,On,Off,Net,Rating
0910,HOU,Dorsey,1%,12.5,18.9,-6.4,+21.2,-0.7,+21.8,+4.9
0910,HOU,Martin,22%,19.0,13.1,+6.0,+1.5,-0.9,+2.4,+4.5
0910,HOU,Landry,36%,23.4,18.7,+4.8,+1.4,-1.3,+2.7,+3.9
0910,HOU,McGrady,1%,14.1,6.8,+7.3,-2.1,-0.3,-1.8,+3.7
0910,HOU,Lowry,41%,17.2,17.0,+0.2,+3.1,-2.8,+5.8,+2.5
0910,HOU,Budinger,37%,15.9,14.1,+1.8,+0.0,-0.6,+0.6,+1.3
0910,HOU,Ariza,66%,15.1,13.8,+1.2,-0.2,-0.6,+0.4,+0.9
0910,HOU,Brooks,73%,17.8,17.7,+0.1,-0.4,-0.2,-0.2,-0.0
0910,HOU,Hill,9%,17.6,18.7,-1.1,+0.6,-0.5,+1.1,-0.2
0910,HOU,Scola,67%,19.3,19.3,+0.0,-1.0,+1.0,-2.1,-0.8
0910,HOU,Battier,54%,12.4,14.4,-2.0,-0.4,-0.4,+0.0,-1.2
0910,HOU,Andersen,22%,13.7,20.3,-6.7,+1.7,-0.9,+2.6,-3.0
0910,HOU,Hayes,45%,13.1,20.9,-7.7,+0.1,-0.7,+0.8,-4.3
0910,HOU,Jeffries,8%,11.3,24.8,-13.5,-3.5,-0.1,-3.4,-9.4
0910,HOU,Mensah-Bonsu,0%,17.7,14.8,+2.9,-30.4,-0.3,-30.1,-10.3
0910,HOU,Temple,3%,9.5,18.0,-8.5,-15.0,+0.1,-15.1,-11.1
0910,HOU,Taylor,8%,12.8,19.4,-6.6,-18.9,+1.2,-20.0,-12.0
0910,HOU,Harris,2%,7.3,25.8,-18.5,-17.5,+0.0,-17.5,-18.1
0910,HOU,Conroy,1%,-2.4,16.9,-19.3,-20.1,-0.2,-19.9,-19.5
0910,HOU,Armstrong,1%,1.4,28.5,-27.1,-9.5,-0.3,-9.3,-20.0
0910,HOU,Cook,1%,3.0,19.7,-16.6,-32.4,+0.0,-32.4,-22.9
