Year,Team,Player,Min,Own,Opp,Net,On,Off,Net,Rating
1112,DEN,Carroll,1%,27.3,2.6,+24.7,-11.7,+2.9,-14.6,+11.6
1112,DEN,Gallinari,42%,16.7,11.8,+4.9,+7.7,-0.7,+8.5,+6.1
1112,DEN,Lawson,66%,19.6,15.3,+4.3,+3.1,+2.3,+0.8,+3.1
1112,DEN,Faried,32%,23.0,16.6,+6.4,+0.2,+4.1,-3.9,+3.0
1112,DEN,Hamilton,8%,13.8,11.5,+2.3,+6.3,+2.5,+3.8,+2.8
1112,DEN,Nene,26%,17.2,12.6,+4.5,+2.3,+3.0,-0.8,+2.8
1112,DEN,Koufos,25%,18.4,16.7,+1.7,+6.2,+1.7,+4.4,+2.6
1112,DEN,Andersen,15%,20.0,16.2,+3.8,+2.6,+2.9,-0.3,+2.4
1112,DEN,Harrington,55%,15.3,15.0,+0.3,+4.5,+0.8,+3.7,+1.4
1112,DEN,McGee,13%,21.4,19.1,+2.2,-0.1,+3.3,-3.4,+0.4
1112,DEN,Miller,56%,14.9,16.8,-1.9,+4.5,+0.7,+3.8,-0.0
1112,DEN,Brewer,40%,13.8,14.8,-1.0,+0.7,+4.3,-3.6,-1.9
1112,DEN,Afflalo,65%,14.8,14.9,-0.1,+0.8,+6.7,-6.0,-2.0
1112,DEN,Fernandez,22%,13.3,17.4,-4.1,+4.1,+2.5,+1.7,-2.2
1112,DEN,Stone,6%,13.4,20.5,-7.1,+7.5,+2.6,+4.9,-3.1
1112,DEN,Mozgov,21%,13.7,20.5,-6.8,-4.3,+4.8,-9.1,-7.6
1112,DEN,Chandler,7%,8.7,20.4,-11.7,-4.3,+3.4,-7.6,-10.3
