Year,Team,Player,Min,Own,Opp,Net,On,Off,Net,Rating
1314,IND,George,73%,21.6,12.3,+9.3,+6.2,-0.5,+6.7,+8.4
1314,IND,West,62%,19.0,11.3,+7.6,+7.9,-1.5,+9.4,+8.2
1314,IND,Stephenson,70%,16.0,11.4,+4.5,+5.0,+2.9,+2.1,+3.7
1314,IND,Hibbert,61%,14.4,13.1,+1.3,+7.2,-0.0,+7.2,+3.3
1314,IND,Granger,17%,10.8,10.8,+0.1,+8.6,+3.5,+5.0,+1.7
1314,IND,G.Hill,62%,14.5,15.9,-1.4,+6.3,+1.3,+5.0,+0.7
1314,IND,Watson,30%,14.0,14.0,+0.0,+5.4,+3.9,+1.5,+0.5
1314,IND,Scola,35%,14.4,14.4,-0.0,-0.0,+6.8,-6.8,-2.3
1314,IND,Johnson,9%,6.4,7.3,-1.0,-1.0,+4.9,-5.9,-2.6
1314,IND,Butler,10%,13.1,12.0,+1.1,-5.6,+5.4,-11.0,-2.9
1314,IND,Bynum,1%,21.5,20.0,+1.5,-10.8,+4.5,-15.3,-4.1
1314,IND,S.Hill,6%,8.3,14.5,-6.2,+2.6,+4.5,-1.9,-4.8
1314,IND,Mahinmi,32%,11.0,17.1,-6.1,+0.3,+6.2,-5.9,-6.0
1314,IND,Allen,3%,19.2,23.4,-4.2,-6.5,+4.7,-11.2,-6.5
1314,IND,Turner,14%,10.4,15.8,-5.3,-4.5,+5.9,-10.3,-7.0
1314,IND,Copeland,7%,18.7,27.6,-8.8,-1.1,+4.8,-5.9,-7.8
1314,IND,Sloan,10%,8.9,17.8,-8.9,-10.2,+6.0,-16.1,-11.3
