Year,Team,Player,Min,Own,Opp,Production_Net,On,Off,Net,Rating
1011,BOS,Garnett,56%,22.6,12.8,+9.8,+11.9,-3.1,+15.0,+11.5
1011,BOS,Pierce,70%,21.2,12.8,+8.4,+10.2,-6.2,+16.4,+11.1
1011,BOS,Allen,73%,17.5,11.6,+5.9,+7.6,-0.7,+8.2,+6.7
1011,BOS,Rondo,64%,18.3,12.6,+5.6,+8.3,+0.1,+8.3,+6.5
1011,BOS,S.O'Neal,19%,19.0,16.3,+2.7,+12.3,+3.7,+8.6,+4.7
1011,BOS,Daniels,24%,12.7,9.5,+3.1,+0.2,+6.9,-6.8,-0.2
1011,BOS,Arroyo,5%,7.0,6.2,+0.7,+1.8,+5.5,-3.8,-0.8
1011,BOS,Krstic,14%,15.6,18.7,-3.1,+4.8,+5.4,-0.7,-2.3
1011,BOS,Green,15%,13.7,12.3,+1.4,-3.1,+6.9,-10.0,-2.4
1011,BOS,Wafer,14%,11.2,12.2,-1.0,+0.6,+6.1,-5.5,-2.5
1011,BOS,Perkins,8%,11.6,18.3,-6.6,+6.0,+5.3,+0.7,-4.2
1011,BOS,Davis,58%,13.7,18.1,-4.4,+2.9,+8.7,-5.8,-4.8
1011,BOS,West,11%,13.2,14.1,-1.0,-9.2,+7.2,-16.5,-6.1
1011,BOS,Robinson,25%,10.6,18.9,-8.3,+2.7,+6.2,-3.5,-6.7
1011,BOS,Erden,13%,11.8,18.8,-7.0,-2.1,+6.5,-8.6,-7.5
1011,BOS,J.O'Neal,11%,10.0,19.7,-9.7,+1.7,+5.8,-4.1,-7.9
1011,BOS,Harangody,6%,9.2,21.9,-12.7,-2.0,+5.8,-7.8,-11.1
1011,BOS,Pavlovic,4%,5.4,13.9,-8.5,-15.4,+6.2,-21.5,-12.8
1011,BOS,Murphy,5%,11.0,18.1,-7.0,-21.3,+6.6,-27.9,-14.0
1011,BOS,Bradley,4%,1.3,14.6,-13.3,-16.5,+6.3,-22.8,-16.5
1011,BOS,Johnson,1%,10.7,35.9,-25.2,-10.3,+5.5,-15.8,-22.1
