Year,Team,Player,Min,Own,Opp,Production_Net,On,Off,Net,Rating
1314,ATL,Horford,24%,23.9,17.7,+6.2,+3.6,-1.8,+5.4,+5.9
1314,ATL,Millsap,63%,21.3,17.5,+3.8,+2.4,-5.2,+7.6,+5.1
1314,ATL,Korver,61%,14.6,14.2,+0.4,+4.2,-7.6,+11.8,+4.2
1314,ATL,Teague,64%,18.1,15.7,+2.3,+2.2,-5.3,+7.5,+4.1
1314,ATL,Carroll,59%,15.1,13.5,+1.6,+2.3,-4.4,+6.7,+3.3
1314,ATL,Mack,38%,14.0,14.4,-0.4,-1.5,+0.2,-1.7,-0.8
1314,ATL,Antic,23%,12.5,19.0,-6.5,+6.5,-2.6,+9.1,-1.3
1314,ATL,Brand,36%,15.3,17.8,-2.5,-2.0,+0.4,-2.4,-2.5
1314,ATL,Williams,36%,15.1,16.2,-1.1,-5.6,+2.5,-8.1,-3.5
1314,ATL,Scott,37%,16.3,17.1,-0.8,-6.2,+3.0,-9.2,-3.6
1314,ATL,Ayon,11%,14.2,21.5,-7.3,-2.9,-0.2,-2.7,-5.8
1314,ATL,Martin,21%,11.6,16.8,-5.2,-6.8,+1.2,-8.0,-6.1
1314,ATL,Nunnally,1%,6.2,11.4,-5.2,-11.5,-0.3,-11.2,-7.2
1314,ATL,Cunningham,1%,-2.3,14.1,-16.3,-6.6,-0.4,-6.1,-12.9
1314,ATL,Jenkins,4%,4.7,22.0,-17.3,-7.9,-0.2,-7.7,-14.1
1314,ATL,Schroder,16%,5.8,18.9,-13.1,-15.2,+2.4,-17.6,-14.6
1314,ATL,Muscala,5%,11.4,23.6,-12.3,-20.5,+0.7,-21.2,-15.2
