Year,Team,Player,Min,Own,Opp,Production_Net,On,Off,Net,Rating
2021,LAL,James,43%,31.3,12.9,+18.4,+9.5,-2.2,+11.6,+16.1
2021,LAL,Davis,33%,28.0,14.6,+13.4,+4.8,+1.8,+3.0,+9.9
2021,LAL,Harrell,45%,28.3,21.2,+7.0,+1.3,+4.1,-2.7,+3.8
2021,LAL,McKinnie,7%,19.8,16.4,+3.4,+1.4,+2.9,-1.6,+1.8
2021,LAL,Cacok,3%,21.8,11.1,+10.7,+21.8,+2.3,+19.5,+1.4
2021,LAL,Jones,3%,21.1,14.5,+6.6,-4.0,+3.0,-7.0,+0.2
2021,LAL,Caruso,35%,14.2,15.5,-1.4,+4.8,+1.7,+3.1,+0.1
2021,LAL,Caldwell-Pope,55%,13.5,15.1,-1.6,+3.5,+2.0,+1.5,-0.6
2021,LAL,Horton-Tucker,37%,16.6,17.3,-0.7,+0.5,+4.2,-3.7,-1.7
2021,LAL,Kuzma,56%,16.3,15.6,+0.7,-0.1,+6.5,-6.6,-1.8
2021,LAL,Schroder,56%,17.7,20.4,-2.7,+2.1,+3.7,-1.6,-2.4
2021,LAL,Drummond,15%,22.6,25.0,-2.4,+0.3,+3.3,-3.0,-2.6
2021,LAL,Gasol,28%,15.4,20.8,-5.4,+4.3,+2.2,+2.1,-2.9
2021,LAL,Cook,2%,18.1,20.5,-2.3,-3.2,+2.9,-6.2,-3.6
2021,LAL,McLemore,10%,11.4,15.6,-4.1,-1.1,+3.3,-4.3,-4.2
2021,LAL,Morris,34%,10.9,16.9,-6.0,+0.8,+3.9,-3.1,-5.0
2021,LAL,Matthews,32%,9.0,16.6,-7.6,+1.7,+3.3,-1.6,-5.6
2021,LAL,Dudley,2%,6.1,19.2,-13.1,+1.2,+2.9,-1.6,-9.3
2021,LAL,Antetokounmpo,2%,0.7,26.8,-26.0,+24.9,+2.5,+22.4,-9.9
