Year,Team,Player,Min,Own,Opp,Net,On,Off,Net,Rating
2122,ATL,Young,67%,31.3,19.3,+12.0,+2.9,-1.3,+4.2,+9.4
2122,ATL,Capela,52%,26.5,20.7,+5.8,+2.9,+0.0,+2.9,+4.8
2122,ATL,Bogdanovic,47%,19.3,17.8,+1.5,+5.4,-2.0,+7.4,+3.5
2122,ATL,Okongwu,25%,24.2,24.5,-0.4,+5.4,+0.2,+5.1,+1.5
2122,ATL,Collins,42%,23.3,21.1,+2.2,+1.1,+1.9,-0.8,+1.2
2122,ATL,Gallinari,43%,18.2,17.7,+0.5,+3.0,+0.4,+2.6,+1.2
2122,ATL,Wright,37%,17.0,16.7,+0.3,+2.0,+1.2,+0.8,+0.5
2122,ATL,Hill,3%,4.4,10.1,-5.7,+14.5,+1.1,+13.4,+0.1
2122,ATL,Barber,0%,-13.3,-1.6,-11.7,+42.0,+1.4,+40.6,+0.0
2122,ATL,Huerter,56%,14.6,18.9,-4.3,+3.5,-1.0,+4.5,-1.4
2122,ATL,J.Johnson,3%,13.1,11.3,+1.8,-7.9,+1.8,-9.7,-2.0
2122,ATL,Stephenson,2%,6.3,13.4,-7.2,+5.7,+1.4,+4.2,-3.4
2122,ATL,L.Williams,20%,12.6,17.2,-4.5,+0.5,+1.8,-1.3,-3.5
2122,ATL,Reddish,20%,16.0,16.7,-0.8,-10.4,+4.5,-14.8,-5.5
2122,ATL,Hunter,40%,13.0,20.5,-7.5,+0.5,+2.2,-1.8,-5.6
2122,ATL,Dieng,9%,21.7,25.2,-3.6,-8.2,+2.5,-10.7,-6.0
2122,ATL,BrownJr.,2%,13.1,17.5,-4.4,-11.2,+1.8,-13.0,-7.3
2122,ATL,M.Hill,1%,17.7,33.3,-15.6,+10.7,+1.4,+9.2,-7.3
2122,ATL,Luwawu-Cabarrot,17%,11.7,21.4,-9.7,-3.6,+2.6,-6.2,-8.5
2122,ATL,Mays,5%,14.9,22.2,-7.3,-12.0,+2.3,-14.3,-9.6
2122,ATL,Oliver,1%,26.6,39.8,-13.3,-2.3,+1.6,-3.9,-10.1
2122,ATL,KnoxII,3%,12.6,21.5,-8.9,-11.7,+1.9,-13.6,-10.5
2122,ATL,Iwundu,2%,9.0,26.4,-17.4,+0.0,+1.6,-1.6,-12.1
2122,ATL,Cooper,1%,-6.2,37.8,-44.1,-45.9,+2.0,-47.8,-39.4
