Year,Team,Player,Min,Own,Opp,Production_Net,On,Off,Net,Rating
0809,MIA,Wade,76%,33.5,12.3,+21.1,+3.3,-9.7,+13.1,+17.9
0809,MIA,O'Neal,20%,17.2,16.9,+0.3,+1.0,+0.1,+0.9,+0.6
0809,MIA,Marion,38%,17.5,17.1,+0.4,+0.5,+0.1,+0.5,+0.4
0809,MIA,Beasley,50%,19.2,19.0,+0.2,+0.2,+0.3,-0.2,+0.1
0809,MIA,Chalmers,66%,14.8,16.9,-2.1,+0.6,-0.4,+0.9,-0.9
0809,MIA,Quinn,24%,14.4,16.0,-1.7,+0.3,+0.2,+0.1,-1.0
0809,MIA,Jones,16%,9.5,14.4,-5.0,+2.7,-0.2,+3.0,-1.8
0809,MIA,Haslem,64%,14.6,18.9,-4.2,+0.7,-0.5,+1.1,-2.1
0809,MIA,Cook,46%,11.6,15.0,-3.4,-0.2,+0.6,-0.8,-2.3
0809,MIA,Moon,17%,13.0,16.3,-3.2,-2.3,+0.8,-3.1,-3.2
0809,MIA,Magloire,18%,12.0,19.2,-7.2,+2.3,-0.2,+2.5,-3.3
0809,MIA,Blount,5%,9.8,17.4,-7.7,+1.8,+0.2,+1.7,-3.9
0809,MIA,Diawara,21%,7.2,15.9,-8.7,-2.8,+1.1,-3.9,-6.8
0809,MIA,Head,4%,11.5,20.3,-8.8,-4.6,+0.5,-5.1,-7.3
0809,MIA,Anthony,26%,10.3,19.4,-9.1,-3.9,+1.7,-5.7,-7.7
0809,MIA,Livingston,1%,6.1,8.0,-1.9,-24.4,+0.5,-24.9,-11.1
0809,MIA,Banks,4%,9.9,15.8,-5.9,-19.4,+1.1,-20.5,-11.7
0809,MIA,Wright,2%,4.6,23.4,-18.7,-12.4,+0.5,-12.9,-16.4
