Year,Team,Player,Min,Own,Opp,Net,On,Off,Net,Rating
1213,GSW,Thomas,1%,9.8,3.2,+6.6,+80.1,+0.5,+79.7,+30.9
1213,GSW,Rush,1%,12.0,5.1,+6.9,+11.4,+0.8,+10.5,+8.1
1213,GSW,Curry,75%,22.2,16.7,+5.5,+2.1,-2.8,+4.9,+5.3
1213,GSW,Lee,73%,20.4,17.6,+2.8,+2.9,-4.8,+7.7,+4.5
1213,GSW,Jack,59%,16.6,12.9,+3.6,+1.7,-0.3,+2.0,+3.1
1213,GSW,Tyler,2%,5.7,6.2,-0.5,+9.9,+0.7,+9.2,+2.7
1213,GSW,Bogut,20%,14.9,13.3,+1.5,+2.3,+0.5,+1.8,+1.6
1213,GSW,Landry,47%,18.7,16.9,+1.8,-0.3,+1.9,-2.2,+0.4
1213,GSW,Thompson,74%,12.9,14.0,-1.1,+1.8,-1.6,+3.4,+0.4
1213,GSW,Jefferson,14%,10.9,12.1,-1.2,+1.1,+0.8,+0.2,-0.7
1213,GSW,Barnes,52%,11.5,13.6,-2.1,+1.1,+0.6,+0.5,-1.2
1213,GSW,Ezeli,28%,9.9,14.8,-4.9,-2.2,+2.1,-4.3,-4.7
1213,GSW,Jenkins,7%,6.8,12.8,-6.0,-6.0,+1.4,-7.4,-6.5
1213,GSW,Green,27%,7.4,15.7,-8.4,-3.6,+2.5,-6.1,-7.6
1213,GSW,Bazemore,7%,11.3,22.6,-11.3,-6.1,+1.4,-7.5,-10.1
1213,GSW,Biedrins,13%,8.6,23.1,-14.5,-7.3,+2.1,-9.3,-12.8
