Year,Team,Player,Min,Own,Opp,Production_Net,On,Off,Net,Rating
1213,PHI,T.Young,67%,19.5,16.6,+2.9,-0.6,-8.7,+8.1,+4.6
1213,PHI,Holiday,74%,17.2,16.6,+0.5,-2.1,-7.0,+4.9,+2.0
1213,PHI,Wright,45%,16.9,14.9,+2.0,-4.8,-2.1,-2.6,+0.5
1213,PHI,Richardson,24%,13.0,14.3,-1.3,-0.7,-4.2,+3.5,+0.3
1213,PHI,N.Young,36%,13.6,13.5,+0.1,-3.1,-3.4,+0.3,+0.2
1213,PHI,Moultrie,14%,18.0,16.1,+1.8,-7.4,-2.7,-4.7,-0.3
1213,PHI,Jenkins,4%,8.8,12.5,-3.7,+1.6,-3.5,+5.1,-0.8
1213,PHI,Wilkins,28%,13.0,12.5,+0.5,-5.9,-2.3,-3.6,-0.9
1213,PHI,Hawes,57%,16.8,18.6,-1.8,-3.1,-3.7,+0.6,-1.0
1213,PHI,Turner,73%,12.5,15.4,-3.0,-3.6,-2.5,-1.1,-2.3
1213,PHI,Ju.Holiday,4%,7.3,14.8,-7.4,+4.1,-3.6,+7.7,-2.4
1213,PHI,Allen,42%,12.1,18.8,-6.6,-3.0,-3.6,+0.5,-4.2
1213,PHI,Ivey,18%,8.4,15.0,-6.6,-6.0,-2.7,-3.3,-5.5
1213,PHI,Brown,7%,9.5,20.7,-11.2,-7.1,-3.1,-4.1,-8.8
1213,PHI,Pargo,5%,8.4,17.0,-8.7,-14.5,-2.7,-11.8,-9.7
1213,PHI,Wayns,4%,0.4,17.9,-17.5,-18.6,-2.7,-16.0,-17.0
1213,PHI,Mack,0%,-8.7,60.3,-69.1,-57.3,-3.2,-54.1,-64.1
