Year,Team,Player,Min,Own,Opp,Net,On,Off,Net,Rating
1920,SAC,Len,6%,21.3,17.2,+4.1,+4.6,-2.5,+7.1,+5.1
1920,SAC,Bjelica,58%,18.6,15.3,+3.4,-0.0,-4.9,+4.8,+3.9
1920,SAC,James,7%,13.5,7.9,+5.6,-5.4,-1.8,-3.5,+2.5
1920,SAC,Fox,47%,24.4,19.6,+4.9,-3.6,-0.7,-2.8,+2.3
1920,SAC,Holmes,36%,23.1,23.1,-0.0,+0.7,-3.6,+4.3,+1.4
1920,SAC,Bogdanovic,51%,18.1,16.9,+1.2,-1.3,-2.9,+1.6,+1.3
1920,SAC,Parker,2%,31.1,27.4,+3.7,+23.8,-2.7,+26.5,+1.1
1920,SAC,Mika,1%,16.3,12.4,+3.9,+20.3,-2.2,+22.5,+0.1
1920,SAC,Bazemore,17%,15.3,16.2,-1.0,-0.3,-2.4,+2.2,+0.1
1920,SAC,Brewer,1%,10.8,8.3,+2.5,+7.7,-2.2,+9.8,+0.0
1920,SAC,Hield,63%,19.1,18.8,+0.3,-2.4,-1.5,-0.8,-0.1
1920,SAC,Ferrell,15%,14.6,16.1,-1.5,-1.3,-2.2,+0.9,-0.7
1920,SAC,Barnes,71%,15.9,16.9,-1.0,-2.4,-1.3,-1.1,-1.0
1920,SAC,Ariza,23%,11.4,15.2,-3.8,-2.8,-1.9,-0.9,-2.8
1920,SAC,Joseph,50%,11.9,17.9,-5.9,-1.3,-2.9,+1.6,-3.4
1920,SAC,BagleyIII,10%,18.5,19.0,-0.5,-13.1,-0.9,-12.2,-4.4
1920,SAC,Jeffries,4%,13.3,23.5,-10.2,+0.7,-2.2,+2.9,-5.8
1920,SAC,Dedmon,15%,10.1,20.6,-10.4,-2.6,-2.0,-0.7,-7.2
1920,SAC,Tolliver,2%,0.5,12.5,-12.0,-1.2,-2.1,+0.9,-7.7
1920,SAC,GilesIII,19%,19.6,29.4,-9.9,-9.5,-0.3,-9.2,-9.7
1920,SAC,Guy,0%,8.9,31.0,-22.1,-59.4,-1.9,-57.5,-24.7
1920,SAC,Gabriel,2%,8.7,41.8,-33.1,-21.8,-1.7,-20.1,-28.7
1920,SAC,Swanigan,1%,-0.2,31.8,-32.0,-29.6,-1.9,-27.7,-30.6
