Year,Team,Player,Min,Own,Opp,Production_Net,On,Off,Net,Rating
2122,NYK,Rose,16%,21.2,12.3,+8.9,+6.9,-1.5,+8.4,+8.7
2122,NYK,Toppin,31%,23.1,17.1,+6.0,+6.6,-3.2,+9.8,+7.3
2122,NYK,Quickley,46%,18.5,15.0,+3.6,+7.2,-6.2,+13.4,+6.9
2122,NYK,Robinson,47%,25.3,19.2,+6.1,-2.1,+1.6,-3.7,+2.8
2122,NYK,Burks,59%,17.4,18.4,-1.0,+2.6,-4.0,+6.7,+1.6
2122,NYK,Samanic,0%,0.0,0.0,+0.0,+0.0,-0.1,+0.1,+0.0
2122,NYK,Randle,64%,20.3,17.2,+3.2,-3.2,+5.4,-8.6,-0.7
2122,NYK,McBride,9%,7.9,18.2,-10.3,+13.4,-1.5,+14.9,-1.9
2122,NYK,Barrett,61%,17.5,17.6,-0.1,-3.0,+4.3,-7.3,-2.5
2122,NYK,Fournier,60%,15.5,17.8,-2.3,-1.9,+2.5,-4.5,-3.0
2122,NYK,Gibson,24%,14.7,21.1,-6.4,+2.3,-0.9,+3.2,-3.2
2122,NYK,Grimes,20%,13.5,17.2,-3.7,-3.3,+0.6,-3.9,-3.8
2122,NYK,Arcidiacono,2%,8.0,10.0,-2.0,-7.7,+0.0,-7.8,-3.9
2122,NYK,Sims,14%,14.4,25.0,-10.6,+6.7,-1.2,+7.9,-4.4
2122,NYK,Walker,24%,17.7,21.3,-3.6,-9.4,+2.8,-12.2,-6.5
2122,NYK,Reddish,5%,16.2,19.8,-3.7,-11.7,+0.5,-12.2,-6.5
2122,NYK,Hunt,0%,-4.3,4.7,-9.0,-6.0,-0.1,-5.8,-7.9
2122,NYK,KnoxII,3%,15.0,18.2,-3.3,-20.7,+0.5,-21.2,-9.2
2122,NYK,Noel,14%,14.5,26.9,-12.5,-5.9,+0.8,-6.8,-10.6
2122,NYK,Dotson,1%,8.4,41.9,-33.5,+7.1,-0.2,+7.3,-19.9
2122,NYK,Selden,0%,5.7,22.6,-17.0,-33.7,+0.0,-33.7,-21.3
2122,NYK,Mooney,0%,-26.3,-5.2,-21.1,-129.7,-0.1,-129.7,-24.1
2122,NYK,HouseJr.,0%,-14.5,56.7,-71.3,+0.0,-0.1,+0.1,-47.5
2122,NYK,Hall,0%,-26.3,72.4,-98.8,-129.7,-0.1,-129.7,-75.9
