Year,Team,Player,Min,Own,Opp,Production_Net,On,Off,Net,Rating
1011,OKC,Durant,76%,24.9,11.7,+13.2,+4.3,+2.1,+2.2,+9.5
1011,OKC,Westbrook,71%,24.7,16.4,+8.3,+1.9,+8.3,-6.4,+3.4
1011,OKC,Harden,55%,17.4,13.8,+3.5,+4.5,+2.8,+1.7,+2.9
1011,OKC,White,5%,10.8,13.8,-3.1,+12.9,+3.2,+9.7,+1.2
1011,OKC,Ibaka,55%,19.0,17.3,+1.8,+3.0,+4.7,-1.7,+0.6
1011,OKC,Cook,15%,13.5,14.2,-0.7,+6.2,+3.3,+2.9,+0.5
1011,OKC,Collison,38%,11.7,16.8,-5.1,+9.6,+0.1,+9.5,-0.2
1011,OKC,Maynor,30%,12.2,15.8,-3.6,+7.9,+2.0,+5.9,-0.4
1011,OKC,Sefolosha,51%,11.3,13.3,-2.0,+2.4,+5.1,-2.7,-2.2
1011,OKC,Krstic,25%,13.3,15.8,-2.5,-0.8,+5.3,-6.1,-3.7
1011,OKC,Mohammed,11%,17.1,24.7,-7.6,+7.3,+3.3,+4.0,-3.7
1011,OKC,Perkins,11%,10.0,17.8,-7.8,+6.2,+3.4,+2.7,-4.3
1011,OKC,Green,45%,13.5,20.8,-7.3,+1.0,+6.0,-4.9,-6.5
1011,OKC,Ivey,4%,8.9,15.0,-6.1,-9.0,+4.2,-13.3,-8.5
1011,OKC,Peterson,1%,1.7,21.1,-19.4,+16.7,+3.7,+13.1,-8.6
1011,OKC,Aldrich,4%,7.8,22.5,-14.8,+2.4,+3.8,-1.4,-10.3
1011,OKC,Mullens,2%,3.3,20.7,-17.4,-10.2,+4.0,-14.2,-16.4
1011,OKC,Robinson,1%,2.3,33.6,-31.4,-28.4,+4.0,-32.3,-31.7
