Year,Team,Player,Min,Own,Opp,Net,On,Off,Net,Rating
1415,ORL,Harris,60%,17.8,14.5,+3.3,-6.0,-5.3,-0.7,+2.0
1415,ORL,Vucevic,64%,23.2,20.9,+2.3,-5.7,-5.6,-0.1,+1.5
1415,ORL,Fournier,42%,13.0,13.7,-0.8,-4.2,-6.8,+2.6,+0.3
1415,ORL,Oladipo,65%,16.7,16.5,+0.2,-5.7,-5.8,+0.1,+0.2
1415,ORL,Payton,63%,14.7,18.4,-3.8,-3.9,-8.8,+5.0,-0.8
1415,ORL,Dedmon,21%,14.5,19.5,-5.0,-1.1,-7.0,+5.9,-1.4
1415,ORL,B.Gordon,20%,10.9,12.4,-1.5,-8.3,-5.0,-3.3,-2.1
1415,ORL,Green,24%,8.0,12.5,-4.5,-4.3,-6.1,+1.9,-2.4
1415,ORL,O'Quinn,21%,16.0,19.7,-3.8,-7.2,-5.3,-1.9,-3.1
1415,ORL,A.Gordon,20%,12.2,16.0,-3.8,-9.7,-4.7,-5.0,-4.2
1415,ORL,Ridnour,17%,10.5,15.0,-4.5,-9.4,-4.9,-4.4,-4.5
1415,ORL,Harkless,17%,8.9,17.0,-8.1,-6.3,-5.6,-0.7,-5.6
1415,ORL,Frye,47%,10.1,19.3,-9.2,-6.5,-5.0,-1.5,-6.6
1415,ORL,Nicholson,12%,10.7,19.8,-9.1,-8.1,-5.4,-2.7,-7.0
1415,ORL,Marble,5%,6.2,19.9,-13.8,-3.7,-5.8,+2.1,-8.5
