Year,Team,Player,Min,Own,Opp,Net,On,Off,Net,Rating
1920,MIA,Butler,55%,28.0,14.4,+13.7,+6.4,-1.3,+7.7,+11.7
1920,MIA,Adebayo,68%,24.4,19.1,+5.4,+4.9,-1.3,+6.2,+5.6
1920,MIA,Robinson,61%,15.7,16.1,-0.4,+7.9,-4.8,+12.6,+3.9
1920,MIA,Dragic,47%,18.1,16.2,+1.9,+4.8,+1.3,+3.5,+2.5
1920,MIA,Crowder,16%,19.6,16.3,+3.2,-0.4,+3.6,-3.9,+0.9
1920,MIA,Alexander,0%,5.2,-17.8,+23.0,-11.3,+3.0,-14.3,+0.1
1920,MIA,JonesJr.,39%,17.6,15.5,+2.1,-1.0,+5.5,-6.5,-0.8
1920,MIA,Iguodala,12%,12.6,11.4,+1.2,-2.7,+3.7,-6.4,-1.3
1920,MIA,Herro,42%,15.3,14.3,+1.0,-0.6,+5.6,-6.3,-1.4
1920,MIA,Winslow,10%,10.6,15.8,-5.2,+7.4,+2.5,+4.9,-1.8
1920,MIA,Waiters,1%,16.6,26.1,-9.5,+13.9,+2.8,+11.0,-2.7
1920,MIA,Nunn,55%,15.5,18.1,-2.7,+1.5,+4.8,-3.3,-2.9
1920,MIA,J.Johnson,8%,12.0,17.1,-5.1,+3.3,+2.9,+0.4,-3.3
1920,MIA,Olynyk,37%,17.8,22.7,-4.9,+2.3,+3.4,-1.1,-3.6
1920,MIA,Leonard,29%,13.1,20.8,-7.8,+3.6,+2.7,+0.9,-4.9
1920,MIA,Macon,0%,-3.7,2.6,-6.4,+0.0,+3.0,-3.0,-5.2
1920,MIA,Silva,10%,19.9,25.1,-5.2,-7.7,+4.1,-11.8,-7.4
1920,MIA,Hill,5%,9.6,19.3,-9.6,-5.8,+3.4,-9.2,-9.5
1920,MIA,Okpala,1%,17.0,18.5,-1.5,-29.2,+3.2,-32.4,-11.0
1920,MIA,Haslem,1%,8.9,19.2,-10.4,-21.2,+3.3,-24.5,-15.1
1920,MIA,Vincent,2%,1.7,17.3,-15.6,-18.9,+3.5,-22.3,-17.9
