Year,Team,Player,Min,Own,Opp,Production_Net,On,Off,Net,Rating
0910,WAS,Davis,0%,36.9,-13.1,+50.0,+6.0,-4.8,+10.8,+34.3
0910,WAS,Howard,2%,21.6,12.9,+8.7,+18.0,-5.3,+23.3,+14.5
0910,WAS,Butler,47%,15.2,13.2,+2.0,-2.3,-6.9,+4.6,+3.0
0910,WAS,Haywood,41%,18.1,17.6,+0.5,-1.5,-7.0,+5.5,+2.5
0910,WAS,Jamison,40%,19.9,18.3,+1.6,-2.9,-6.0,+3.1,+2.2
0910,WAS,Gee,5%,18.1,17.9,+0.2,-1.3,-4.9,+3.6,+1.6
0910,WAS,Arenas,29%,21.0,19.8,+1.2,-3.5,-5.3,+1.8,+1.4
0910,WAS,Blatche,57%,19.8,15.9,+3.8,-5.9,-3.3,-2.6,+1.3
0910,WAS,Young,36%,12.0,14.9,-2.9,-1.8,-6.4,+4.7,+0.1
0910,WAS,Miller,46%,15.8,17.0,-1.2,-4.1,-5.3,+1.1,-0.3
0910,WAS,Martin,3%,15.0,16.8,-1.8,-5.9,-4.7,-1.2,-1.6
0910,WAS,Livingston,17%,16.0,23.1,-7.1,+0.6,-5.8,+6.5,-1.6
0910,WAS,Thornton,17%,13.6,13.9,-0.3,-9.3,-3.8,-5.4,-2.3
0910,WAS,James,1%,6.4,16.2,-9.8,+2.1,-4.8,+6.9,-3.1
0910,WAS,Foye,42%,14.8,17.7,-2.9,-6.9,-3.2,-3.7,-3.2
0910,WAS,Singleton,19%,13.2,16.4,-3.2,-8.8,-3.8,-5.1,-3.9
0910,WAS,McGee,24%,19.0,22.7,-3.7,-8.4,-3.6,-4.8,-4.2
0910,WAS,Boykins,28%,14.5,16.9,-2.4,-10.0,-2.7,-7.3,-4.4
0910,WAS,Oberto,16%,6.5,20.4,-14.0,-3.7,-4.9,+1.3,-7.9
0910,WAS,Ross,7%,0.5,11.5,-11.0,-10.1,-4.4,-5.7,-8.9
0910,WAS,Stevenson,16%,4.0,20.0,-16.0,-4.3,-4.8,+0.5,-9.4
0910,WAS,Harris,0%,14.3,17.8,-3.5,-24.9,-4.7,-20.2,-10.2
0910,WAS,McGuire,6%,5.0,21.4,-16.4,-16.8,-4.0,-12.8,-14.9
0910,WAS,Jackson,1%,-0.2,26.6,-26.8,-25.7,-4.5,-21.1,-24.5
