Year,Team,Player,Min,Own,Opp,Net,On,Off,Net,Rating
1112,ORL,Howard,65%,25.5,12.1,+13.4,+4.1,-5.4,+9.5,+12.1
1112,ORL,Anderson,61%,21.8,14.9,+6.9,+6.7,-8.7,+15.4,+9.7
1112,ORL,Nelson,53%,14.5,16.9,-2.4,+4.8,-3.8,+8.5,+1.3
1112,ORL,J.Richardson,50%,13.3,14.0,-0.7,+2.9,-1.3,+4.2,+0.9
1112,ORL,Redick,55%,15.2,13.9,+1.3,+0.8,+0.8,+0.0,+0.9
1112,ORL,Turkoglu,52%,11.6,16.1,-4.5,+3.8,-2.5,+6.3,-0.9
1112,ORL,Orton,6%,13.5,12.9,+0.6,-11.1,+1.5,-12.6,-3.8
1112,ORL,Wafer,15%,11.3,14.1,-2.9,-4.8,+1.7,-6.6,-4.1
1112,ORL,Duhon,38%,8.5,14.3,-5.8,-0.5,+1.6,-2.1,-4.6
1112,ORL,Davis,45%,13.3,17.7,-4.5,-2.1,+3.1,-5.1,-4.7
1112,ORL,Smith,5%,13.2,13.0,+0.2,-13.2,+1.6,-14.8,-4.8
1112,ORL,Q.Richardson,27%,8.8,17.4,-8.6,-4.2,+2.6,-6.8,-8.0
1112,ORL,Clark,18%,8.2,16.9,-8.7,-14.5,+4.0,-18.5,-12.0
1112,ORL,Hughes,4%,-6.1,5.7,-11.8,-23.3,+1.7,-25.0,-16.2
1112,ORL,Harper,3%,0.6,18.4,-17.8,-21.8,+1.4,-23.2,-19.6
1112,ORL,Liggins,4%,8.9,24.8,-15.9,-28.8,+1.9,-30.7,-20.8
