Year,Team,Player,Min,Own,Opp,Production_Net,On,Off,Net,Rating
2122,IND,Sabonis,41%,27.6,19.3,+8.3,+0.4,-6.2,+6.6,+7.8
2122,IND,Brogdon,30%,22.5,18.1,+4.4,+0.0,-5.0,+5.0,+4.6
2122,IND,Turner,31%,21.2,17.7,+3.6,-0.6,-4.8,+4.3,+3.8
2122,IND,Lamb,15%,16.7,15.7,+0.9,+3.5,-4.8,+8.3,+3.4
2122,IND,Haliburton,24%,25.4,20.0,+5.3,-5.3,-3.0,-2.3,+2.8
2122,IND,LeVert,31%,20.2,19.2,+1.0,-0.8,-4.7,+4.0,+2.0
2122,IND,Caver,0%,99.0,-85.1,+184.1,+122.6,-3.5,+126.1,+1.3
2122,IND,Jarreau,0%,-82.9,-82.9,+0.0,+169.4,-3.5,+172.9,+0.1
2122,IND,Smith,14%,25.2,25.9,-0.7,-2.2,-3.7,+1.5,+0.0
2122,IND,Taylor,18%,23.0,20.4,+2.6,-7.8,-2.6,-5.2,+0.0
2122,IND,Warren,0%,0.0,0.0,+0.0,+0.0,-3.5,+3.5,+0.0
2122,IND,Hield,23%,18.1,19.9,-1.9,-0.9,-4.3,+3.4,-0.1
2122,IND,Duarte,39%,15.3,17.0,-1.7,-1.7,-4.7,+3.0,-0.1
2122,IND,Martin,11%,11.9,14.6,-2.7,-5.0,-3.3,-1.6,-2.3
2122,IND,Jackson,14%,24.9,28.4,-3.5,-3.5,-3.5,-0.0,-2.4
2122,IND,McConnell,16%,18.8,22.0,-3.2,-5.5,-3.1,-2.4,-2.9
2122,IND,Bitadze,18%,21.8,28.5,-6.7,-2.1,-3.8,+1.7,-3.9
2122,IND,Stephenson,19%,18.3,21.6,-3.3,-8.0,-2.5,-5.5,-4.0
2122,IND,J.Holiday,36%,11.2,17.6,-6.5,-3.2,-3.7,+0.5,-4.1
2122,IND,Thompson,2%,15.5,18.6,-3.1,-12.0,-3.4,-8.6,-5.0
2122,IND,Brissett,39%,16.0,20.8,-4.8,-6.9,-1.3,-5.6,-5.1
2122,IND,Craig,26%,13.3,19.8,-6.5,-9.5,-1.4,-8.1,-7.0
2122,IND,Anderson,7%,13.0,20.8,-7.8,-8.9,-3.1,-5.8,-7.2
2122,IND,WashingtonJr.,24%,12.9,22.6,-9.7,-6.3,-2.6,-3.7,-7.7
2122,IND,Sykes,14%,7.5,18.4,-10.9,-6.0,-3.1,-2.9,-8.2
2122,IND,York,1%,15.5,27.1,-11.6,-9.2,-3.5,-5.7,-9.7
2122,IND,Wanamaker,7%,8.2,22.4,-14.2,-9.4,-3.0,-6.4,-11.6
2122,IND,Hinton,0%,-45.3,-1.8,-43.5,+81.1,-3.6,+84.7,-19.0
2122,IND,Perry,0%,5.3,55.9,-50.6,-20.1,-3.5,-16.6,-39.2
