Year,Team,Player,Min,Own,Opp,Production_Net,On,Off,Net,Rating
1011,MIL,Boykins,22%,18.5,13.5,+5.0,+2.3,-1.7,+4.1,+4.7
1011,MIL,Bogut,58%,18.0,12.9,+5.2,+0.1,-2.2,+2.3,+4.2
1011,MIL,Redd,3%,10.0,8.6,+1.4,+3.6,-1.0,+4.6,+2.4
1011,MIL,Douglas-Roberts,22%,12.1,9.8,+2.3,-1.2,-0.7,-0.5,+1.3
1011,MIL,Dooling,44%,11.8,13.5,-1.7,+1.9,-3.0,+4.9,+0.5
1011,MIL,Delfino,40%,13.8,12.4,+1.4,-2.5,+0.3,-2.7,+0.0
1011,MIL,Ilyasova,38%,15.3,17.7,-2.4,+2.0,-2.6,+4.6,-0.1
1011,MIL,Barron,2%,18.2,18.2,-0.0,-1.7,-0.8,-0.9,-0.3
1011,MIL,Maggette,35%,16.7,15.5,+1.2,-3.1,+0.4,-3.5,-0.4
1011,MIL,Jennings,55%,16.2,16.3,-0.1,-1.6,+0.1,-1.6,-0.6
1011,MIL,Salmons,64%,13.4,15.3,-1.8,-1.1,-0.4,-0.7,-1.4
1011,MIL,MbahaMoute,53%,12.4,14.3,-1.9,-1.4,-0.3,-1.1,-1.6
1011,MIL,Brockman,17%,10.7,15.4,-4.7,+2.8,-1.6,+4.3,-1.7
1011,MIL,Gooden,22%,16.8,20.5,-3.6,-2.1,-0.5,-1.6,-2.9
1011,MIL,Temple,2%,3.0,14.2,-11.3,+1.7,-0.9,+2.6,-6.6
1011,MIL,Sanders,22%,11.6,17.5,-5.9,-8.0,+1.2,-9.2,-7.0
1011,MIL,Skinner,0%,-8.3,-5.2,-3.1,-89.5,-0.7,-88.8,-31.6
