Year,Team,Player,Min,Own,Opp,Production_Net,On,Off,Net,Rating
0910,CHA,Bell,4%,14.6,10.1,+4.5,+12.2,+1.0,+11.2,+7.2
0910,CHA,Wallace,78%,20.7,14.0,+6.7,+2.1,-0.8,+2.8,+5.2
0910,CHA,Jackson,71%,17.7,14.4,+3.3,+2.4,-1.0,+3.4,+3.4
0910,CHA,Mohammed,25%,22.0,16.8,+5.2,-0.4,+2.1,-2.5,+2.1
0910,CHA,Felton,66%,17.1,15.7,+1.4,+2.3,-0.2,+2.5,+1.9
0910,CHA,Diaw,73%,14.3,16.4,-2.1,+2.7,-1.9,+4.6,+0.6
0910,CHA,Thomas,14%,19.3,16.8,+2.5,-3.5,+2.2,-5.8,-0.8
0910,CHA,Brown,13%,14.2,14.5,-0.3,-1.1,+1.8,-2.9,-1.4
0910,CHA,Henderson,9%,11.1,11.7,-0.6,-2.2,+1.8,-4.0,-2.0
0910,CHA,Hughes,7%,12.7,12.2,+0.5,-3.9,+1.9,-5.8,-2.0
0910,CHA,Ratliff,16%,12.3,16.8,-4.5,+2.8,+1.2,+1.6,-2.1
0910,CHA,Murray,25%,12.9,18.5,-5.6,+3.6,+0.7,+2.9,-2.2
0910,CHA,Ajinca,1%,7.2,15.1,-7.9,+6.4,+1.4,+5.0,-2.7
0910,CHA,Augustin,37%,12.6,16.4,-3.8,+0.4,+2.1,-1.7,-3.0
0910,CHA,Graham,20%,12.6,16.3,-3.7,-0.8,+2.0,-2.9,-3.4
0910,CHA,Law,1%,8.6,20.2,-11.7,+10.2,+1.4,+8.9,-3.5
0910,CHA,Chandler,29%,14.2,17.9,-3.7,-0.7,+2.4,-3.1,-3.5
0910,CHA,Diop,7%,8.9,15.8,-6.9,+1.5,+1.4,+0.0,-4.1
0910,CHA,Radmanovic,3%,9.3,14.1,-4.8,-5.8,+1.7,-7.5,-5.9
