Year,Team,Player,Min,Own,Opp,Net,On,Off,Net,Rating
1516,MIN,Wiggins,72%,17.9,13.4,+4.5,-1.1,-9.4,+8.3,+5.8
1516,MIN,Rubio,58%,19.6,18.3,+1.3,+0.3,-8.9,+9.2,+3.9
1516,MIN,Garnett,14%,14.2,13.4,+0.8,+4.8,-4.9,+9.7,+3.8
1516,MIN,Dieng,56%,19.2,17.8,+1.4,-0.1,-7.9,+7.8,+3.5
1516,MIN,Towns,66%,25.1,21.9,+3.1,-2.4,-5.7,+3.3,+3.2
1516,MIN,Martin,21%,12.8,12.4,+0.5,-4.8,-3.2,-1.6,-0.2
1516,MIN,Muhammad,42%,16.6,15.9,+0.6,-7.7,-0.5,-7.2,-2.0
1516,MIN,LaVine,58%,15.5,18.3,-2.8,-6.1,+0.1,-6.3,-3.9
1516,MIN,Rudez,7%,5.9,13.9,-8.0,-1.9,-3.6,+1.7,-4.8
1516,MIN,Prince,37%,7.1,15.6,-8.5,-4.4,-3.0,-1.4,-6.1
1516,MIN,Bjelica,27%,12.5,20.4,-7.9,-5.7,-2.7,-3.0,-6.3
1516,MIN,Miller,7%,15.2,26.2,-11.0,-1.9,-3.6,+1.7,-6.8
1516,MIN,Jones,14%,12.3,18.9,-6.5,-11.2,-2.2,-8.9,-7.3
1516,MIN,Pekovic,4%,7.0,11.9,-4.9,-19.4,-2.9,-16.5,-8.8
1516,MIN,Payne,12%,6.4,19.1,-12.7,-11.9,-2.3,-9.5,-11.7
1516,MIN,Smith,5%,9.0,24.0,-15.0,-19.2,-2.7,-16.5,-15.5
