Year,Team,Player,Min,Own,Opp,Net,On,Off,Net,Rating
1516,GSW,Curry,68%,34.6,14.7,+19.9,+18.1,-5.2,+23.3,+21.0
1516,GSW,Green,71%,21.4,16.9,+4.5,+18.3,-7.6,+25.9,+11.6
1516,GSW,K.Thompson,67%,20.2,11.5,+8.7,+15.0,+1.7,+13.3,+10.3
1516,GSW,Ezeli,19%,19.8,16.9,+3.0,+14.0,+9.8,+4.2,+3.4
1516,GSW,Bogut,36%,17.9,17.7,+0.2,+13.2,+9.2,+4.0,+1.4
1516,GSW,Iguodala,44%,13.7,13.7,-0.0,+12.6,+9.2,+3.4,+1.1
1516,GSW,Barnes,51%,13.5,13.0,+0.5,+10.6,+10.7,-0.1,+0.3
1516,GSW,Livingston,38%,15.3,16.3,-1.0,+6.6,+13.1,-6.5,-2.8
1516,GSW,Looney,1%,21.3,12.6,+8.7,-51.3,+11.0,-62.2,-4.2
1516,GSW,Speights,21%,18.5,21.4,-2.9,+0.6,+13.3,-12.7,-6.2
1516,GSW,Barbosa,27%,12.8,16.3,-3.5,+2.0,+13.9,-11.9,-6.3
1516,GSW,Rush,27%,11.3,15.2,-3.9,-1.5,+15.0,-16.5,-8.1
1516,GSW,Clark,15%,12.5,15.3,-2.8,-6.6,+13.6,-20.1,-8.6
1516,GSW,McAdoo,7%,17.3,20.2,-2.8,-16.1,+12.5,-28.7,-11.4
1516,GSW,J.Thompson,5%,15.2,24.7,-9.4,-15.5,+11.9,-27.4,-15.4
1516,GSW,Varejao,5%,12.3,35.0,-22.7,-7.2,+11.5,-18.8,-21.4
