Year,Team,Player,Min,Own,Opp,Production_Net,On,Off,Net,Rating
1213,ATL,Horford,69%,21.2,16.2,+5.0,+2.9,-5.2,+8.0,+6.0
1213,ATL,Korver,57%,14.7,13.1,+1.6,+4.2,-4.6,+8.8,+4.0
1213,ATL,Smith,68%,18.6,14.9,+3.7,+1.4,-1.8,+3.2,+3.6
1213,ATL,Harris,36%,15.3,14.0,+1.3,+5.2,-2.3,+7.5,+3.4
1213,ATL,Williams,28%,16.4,14.5,+1.9,+0.2,+0.5,-0.3,+1.2
1213,ATL,Teague,66%,17.4,18.3,-0.9,+1.3,-1.4,+2.8,+0.4
1213,ATL,Johnson,26%,16.7,17.1,-0.4,-0.9,+0.9,-1.8,-0.9
1213,ATL,Pachulia,29%,14.0,14.7,-0.7,-1.1,+1.0,-2.0,-1.2
1213,ATL,Mack,7%,12.7,16.4,-3.7,+2.3,+0.3,+2.1,-1.8
1213,ATL,Morrow,8%,12.7,13.4,-0.8,-5.7,+0.9,-6.6,-2.7
1213,ATL,Jenkins,23%,13.5,13.7,-0.2,-6.5,+2.4,-9.0,-3.1
1213,ATL,Stevenson,29%,8.4,13.1,-4.8,-2.2,+1.5,-3.7,-4.4
1213,ATL,Scott,9%,17.1,20.5,-3.3,-5.6,+1.0,-6.7,-4.4
1213,ATL,Tolliver,24%,8.7,15.4,-6.6,-3.1,+1.5,-4.6,-5.9
1213,ATL,Pargo,3%,9.6,19.6,-9.9,-3.0,+0.5,-3.5,-7.8
1213,ATL,Jones,10%,5.3,15.5,-10.3,-6.6,+1.1,-7.7,-9.4
1213,ATL,Petro,9%,11.5,21.1,-9.6,-12.7,+1.7,-14.3,-11.2
1213,ATL,Tyler,0%,1.0,59.1,-58.0,-53.5,+0.5,-54.0,-56.7
